"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"4",1700757635816,"23/11/2023 16:40:35",1700757635816,0,"23/11/2023 16:40:35",152734,7,"questionnaire-uu2n",NA,33167628,9820571,NA,"rejected - time limit reached",NA,"655f7bf4cf8aa35058101177","computer","Desktop or Laptop","Windows 10","Edge 112.0.1722.48","1536x864","1479x746",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",78853.897,144659.656,144676.165,78853.897,144659.656,144676.165,1,78853.897,65822.268,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF34905"
"5",1700757635817,"23/11/2023 16:40:35",1700757635817,0,"23/11/2023 16:40:35",152734,7,"questionnaire-uu2n",NA,33167628,9820571,NA,"rejected - time limit reached",NA,"655f7bf4cf8aa35058101177","computer","Desktop or Laptop","Windows 10","Edge 112.0.1722.48","1536x864","1479x746",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",143692.112,144659.656,144676.165,143692.112,144659.656,144676.165,1,143692.112,984.052999999985,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF34905"
"6",1700757763392,"23/11/2023 16:42:43",1700757763392,0,"23/11/2023 16:42:43",152734,7,"questionnaire-uu2n",NA,33167628,9820571,NA,"rejected - time limit reached",NA,"655f7bf4cf8aa35058101177","computer","Desktop or Laptop","Windows 10","Edge 112.0.1722.48","1536x864","1479x746",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",127593.272999237,127590.665,127593.272999237,127593.272999237,127590.665,127593.272999237,1,127593.272999237,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF34905"
"7",1700757763396,"23/11/2023 16:42:43",1700757763396,0,"23/11/2023 16:42:43",152734,7,"questionnaire-uu2n",NA,33167628,9820571,NA,"rejected - time limit reached",NA,"655f7bf4cf8aa35058101177","computer","Desktop or Laptop","Windows 10","Edge 112.0.1722.48","1536x864","1479x746",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",13147.772,127590.665,127597.173000763,13147.772,127590.665,127597.173000763,1,13147.772,114449.401000763,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF34905"
"8",1700757763397,"23/11/2023 16:42:43",1700757763397,0,"23/11/2023 16:42:43",152734,7,"questionnaire-uu2n",NA,33167628,9820571,NA,"rejected - time limit reached",NA,"655f7bf4cf8aa35058101177","computer","Desktop or Laptop","Windows 10","Edge 112.0.1722.48","1536x864","1479x746",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",97390.733,127590.665,127597.872997711,97390.733,127590.665,127597.872997711,1,97390.733,30207.1399977112,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF34905"
"9",1700757763397,"23/11/2023 16:42:43",1700757763397,0,"23/11/2023 16:42:43",152734,7,"questionnaire-uu2n",NA,33167628,9820571,NA,"rejected - time limit reached",NA,"655f7bf4cf8aa35058101177","computer","Desktop or Laptop","Windows 10","Edge 112.0.1722.48","1536x864","1479x746",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",126706.629,127590.665,127598.572998474,126706.629,127590.665,127598.572998474,1,126706.629,891.943998474104,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF34905"
"10",1700757791108,"23/11/2023 16:43:11",1700757791108,0,"23/11/2023 16:43:11",152734,7,"questionnaire-uu2n",NA,33167628,9820571,NA,"rejected - time limit reached",NA,"655f7bf4cf8aa35058101177","computer","Desktop or Laptop","Windows 10","Edge 112.0.1722.48","1536x864","1479x746",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",27718.808,27714.177,27718.808,27718.808,27714.177,27718.808,1,27718.808,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF34905"
"11",1700757791112,"23/11/2023 16:43:11",1700757791112,0,"23/11/2023 16:43:11",152734,7,"questionnaire-uu2n",NA,33167628,9820571,NA,"rejected - time limit reached",NA,"655f7bf4cf8aa35058101177","computer","Desktop or Laptop","Windows 10","Edge 112.0.1722.48","1536x864","1479x746",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",15467.075,27714.177,27722.2079977112,15467.075,27714.177,27722.2079977112,1,15467.075,12255.1329977112,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF34905"
"12",1700757791112,"23/11/2023 16:43:11",1700757791112,0,"23/11/2023 16:43:11",152734,7,"questionnaire-uu2n",NA,33167628,9820571,NA,"rejected - time limit reached",NA,"655f7bf4cf8aa35058101177","computer","Desktop or Laptop","Windows 10","Edge 112.0.1722.48","1536x864","1479x746",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",23326.007,27714.177,27722.9079984741,23326.007,27714.177,27722.9079984741,1,23326.007,4396.9009984741,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF34905"
"13",1700757791113,"23/11/2023 16:43:11",1700757791113,0,"23/11/2023 16:43:11",152734,7,"questionnaire-uu2n",NA,33167628,9820571,NA,"rejected - time limit reached",NA,"655f7bf4cf8aa35058101177","computer","Desktop or Laptop","Windows 10","Edge 112.0.1722.48","1536x864","1479x746",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",26396.057,27714.177,27723.4079984741,26396.057,27714.177,27723.4079984741,1,26396.057,1327.35099847411,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF34905"
"14",1700757791118,"23/11/2023 16:43:11",1700757791118,0,"23/11/2023 16:43:11",152734,7,"questionnaire-uu2n",NA,33167628,9820571,NA,"rejected - time limit reached",NA,"655f7bf4cf8aa35058101177","computer","Desktop or Laptop","Windows 10","Edge 112.0.1722.48","1536x864","1479x746",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",6,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF34905"
"1",1700757682671,"23/11/2023 16:41:22",1700757682671,0,"23/11/2023 16:41:22",152734,7,"questionnaire-uu2n",NA,33167886,9820679,NA,"rejected - time limit reached",NA,"655f7e9ad98c15d4e9c05ed5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x738",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF73709"
"2",1700757721898,"23/11/2023 16:42:01",1700757721898,0,"23/11/2023 16:42:01",152734,7,"questionnaire-uu2n",NA,33167886,9820679,NA,"rejected - time limit reached",NA,"655f7e9ad98c15d4e9c05ed5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x738",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",39232.153,39215.54,39232.153,39232.153,39215.54,39232.153,1,39232.153,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF73709"
"3",1700757721902,"23/11/2023 16:42:01",1700757721902,0,"23/11/2023 16:42:01",152734,7,"questionnaire-uu2n",NA,33167886,9820679,NA,"rejected - time limit reached",NA,"655f7e9ad98c15d4e9c05ed5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x738",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",19499.621,39215.54,39232.153,19499.621,39215.54,39232.153,1,19499.621,19732.532,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF73709"
"4",1700757721903,"23/11/2023 16:42:01",1700757721903,0,"23/11/2023 16:42:01",152734,7,"questionnaire-uu2n",NA,33167886,9820679,NA,"rejected - time limit reached",NA,"655f7e9ad98c15d4e9c05ed5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x738",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",28458.149,39215.54,39232.153,28458.149,39215.54,39232.153,1,28458.149,10774.004,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF73709"
"5",1700757721903,"23/11/2023 16:42:01",1700757721903,0,"23/11/2023 16:42:01",152734,7,"questionnaire-uu2n",NA,33167886,9820679,NA,"rejected - time limit reached",NA,"655f7e9ad98c15d4e9c05ed5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x738",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",38282.93,39215.54,39232.153,38282.93,39215.54,39232.153,1,38282.93,949.223000000005,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF73709"
"6",1700757738640,"23/11/2023 16:42:18",1700757738640,0,"23/11/2023 16:42:18",152734,7,"questionnaire-uu2n",NA,33167886,9820679,NA,"rejected - time limit reached",NA,"655f7e9ad98c15d4e9c05ed5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x738",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",16760.4560000358,16751.998,16760.4560000358,16760.4560000358,16751.998,16760.4560000358,1,16760.4560000358,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF73709"
"7",1700757738641,"23/11/2023 16:42:18",1700757738641,0,"23/11/2023 16:42:18",152734,7,"questionnaire-uu2n",NA,33167886,9820679,NA,"rejected - time limit reached",NA,"655f7e9ad98c15d4e9c05ed5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x738",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",6177.991,16751.998,16762.056,6177.991,16751.998,16762.056,1,6177.991,10584.065,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF73709"
"8",1700757738642,"23/11/2023 16:42:18",1700757738642,0,"23/11/2023 16:42:18",152734,7,"questionnaire-uu2n",NA,33167886,9820679,NA,"rejected - time limit reached",NA,"655f7e9ad98c15d4e9c05ed5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x738",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",8875.628,16751.998,16762.3560000119,8875.628,16751.998,16762.3560000119,1,8875.628,7886.72800001192,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF73709"
"9",1700757738642,"23/11/2023 16:42:18",1700757738642,0,"23/11/2023 16:42:18",152734,7,"questionnaire-uu2n",NA,33167886,9820679,NA,"rejected - time limit reached",NA,"655f7e9ad98c15d4e9c05ed5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x738",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",12955.625,16751.998,16762.7559999881,12955.625,16751.998,16762.7559999881,1,12955.625,3807.13099998808,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF73709"
"10",1700757753222,"23/11/2023 16:42:33",1700757753222,0,"23/11/2023 16:42:33",152734,7,"questionnaire-uu2n",NA,33167886,9820679,NA,"rejected - time limit reached",NA,"655f7e9ad98c15d4e9c05ed5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x738",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",14590.8580000119,14587.321,14590.8580000119,14590.8580000119,14587.321,14590.8580000119,1,14590.8580000119,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF73709"
"11",1700757753224,"23/11/2023 16:42:33",1700757753224,0,"23/11/2023 16:42:33",152734,7,"questionnaire-uu2n",NA,33167886,9820679,NA,"rejected - time limit reached",NA,"655f7e9ad98c15d4e9c05ed5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x738",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",4879.32799999999,14587.321,14592.8580000119,4879.32799999999,14587.321,14592.8580000119,1,4879.32799999999,9713.53000001192,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF73709"
"12",1700757753225,"23/11/2023 16:42:33",1700757753225,0,"23/11/2023 16:42:33",152734,7,"questionnaire-uu2n",NA,33167886,9820679,NA,"rejected - time limit reached",NA,"655f7e9ad98c15d4e9c05ed5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x738",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",8226.162,14587.321,14593.2579999881,8226.162,14587.321,14593.2579999881,1,8226.162,6367.09599998808,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF73709"
"13",1700757753225,"23/11/2023 16:42:33",1700757753225,0,"23/11/2023 16:42:33",152734,7,"questionnaire-uu2n",NA,33167886,9820679,NA,"rejected - time limit reached",NA,"655f7e9ad98c15d4e9c05ed5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x738",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",9924.793,14587.321,14593.558,9924.793,14587.321,14593.558,1,9924.793,4668.765,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF73709"
"14",1700757753228,"23/11/2023 16:42:33",1700757753228,0,"23/11/2023 16:42:33",152734,7,"questionnaire-uu2n",NA,33167886,9820679,NA,"rejected - time limit reached",NA,"655f7e9ad98c15d4e9c05ed5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x738",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF73709"
"1",1700757747784,"23/11/2023 16:42:27",1700757747784,0,"23/11/2023 16:42:27",152734,7,"questionnaire-uu2n",NA,33167942,9820722,NA,"rejected - time limit reached",NA,"655f7f240082ccee9bc092b8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x610",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF58963"
"2",1700757801101,"23/11/2023 16:43:21",1700757801101,0,"23/11/2023 16:43:21",152734,7,"questionnaire-uu2n",NA,33167942,9820722,NA,"rejected - time limit reached",NA,"655f7f240082ccee9bc092b8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x610",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",53319.654999997,53315.102,53319.654999997,53319.654999997,53315.102,53319.654999997,1,53319.654999997,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF58963"
"3",1700757801103,"23/11/2023 16:43:21",1700757801103,0,"23/11/2023 16:43:21",152734,7,"questionnaire-uu2n",NA,33167942,9820722,NA,"rejected - time limit reached",NA,"655f7f240082ccee9bc092b8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x610",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",32815.685,53315.102,53323.453,32815.685,53315.102,53323.453,1,32815.685,20507.768,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF58963"
"4",1700757801103,"23/11/2023 16:43:21",1700757801103,0,"23/11/2023 16:43:21",152734,7,"questionnaire-uu2n",NA,33167942,9820722,NA,"rejected - time limit reached",NA,"655f7f240082ccee9bc092b8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x610",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",42865.481,53315.102,53323.453,42865.481,53315.102,53323.453,1,42865.481,10457.972,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF58963"
"5",1700757801103,"23/11/2023 16:43:21",1700757801103,0,"23/11/2023 16:43:21",152734,7,"questionnaire-uu2n",NA,33167942,9820722,NA,"rejected - time limit reached",NA,"655f7f240082ccee9bc092b8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x610",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",52806.991,53315.102,53323.453,52806.991,53315.102,53323.453,1,52806.991,516.462000000007,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF58963"
"6",1700757817735,"23/11/2023 16:43:37",1700757817735,0,"23/11/2023 16:43:37",152734,7,"questionnaire-uu2n",NA,33167942,9820722,NA,"rejected - time limit reached",NA,"655f7f240082ccee9bc092b8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x610",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",16641.068,16632.815,16641.068,16641.068,16632.815,16641.068,1,16641.068,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF58963"
"7",1700757817737,"23/11/2023 16:43:37",1700757817737,0,"23/11/2023 16:43:37",152734,7,"questionnaire-uu2n",NA,33167942,9820722,NA,"rejected - time limit reached",NA,"655f7f240082ccee9bc092b8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x610",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",4291.551,16632.815,16641.068,4291.551,16632.815,16641.068,1,4291.551,12349.517,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF58963"
"8",1700757817737,"23/11/2023 16:43:37",1700757817737,0,"23/11/2023 16:43:37",152734,7,"questionnaire-uu2n",NA,33167942,9820722,NA,"rejected - time limit reached",NA,"655f7f240082ccee9bc092b8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x610",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",8399.786,16632.815,16641.068,8399.786,16632.815,16641.068,1,8399.786,8241.28200000001,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF58963"
"9",1700757817737,"23/11/2023 16:43:37",1700757817737,0,"23/11/2023 16:43:37",152734,7,"questionnaire-uu2n",NA,33167942,9820722,NA,"rejected - time limit reached",NA,"655f7f240082ccee9bc092b8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x610",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",15416.211,16632.815,16641.068,15416.211,16632.815,16641.068,1,15416.211,1224.85700000002,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF58963"
"10",1700757841874,"23/11/2023 16:44:01",1700757841874,0,"23/11/2023 16:44:01",152734,7,"questionnaire-uu2n",NA,33167942,9820722,NA,"rejected - time limit reached",NA,"655f7f240082ccee9bc092b8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x610",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",24148.3379999985,24140.869,24148.3379999985,24148.3379999985,24140.869,24148.3379999985,1,24148.3379999985,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF58963"
"11",1700757841877,"23/11/2023 16:44:01",1700757841877,0,"23/11/2023 16:44:01",152734,7,"questionnaire-uu2n",NA,33167942,9820722,NA,"rejected - time limit reached",NA,"655f7f240082ccee9bc092b8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x610",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",5216.527,24140.869,24149.12,5216.527,24140.869,24149.12,1,5216.527,18932.593,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF58963"
"12",1700757841877,"23/11/2023 16:44:01",1700757841877,0,"23/11/2023 16:44:01",152734,7,"questionnaire-uu2n",NA,33167942,9820722,NA,"rejected - time limit reached",NA,"655f7f240082ccee9bc092b8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x610",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",9858.01699999999,24140.869,24149.12,9858.01699999999,24140.869,24149.12,1,9858.01699999999,14291.103,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF58963"
"13",1700757841877,"23/11/2023 16:44:01",1700757841877,0,"23/11/2023 16:44:01",152734,7,"questionnaire-uu2n",NA,33167942,9820722,NA,"rejected - time limit reached",NA,"655f7f240082ccee9bc092b8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x610",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",14016.296,24140.869,24149.12,14016.296,24140.869,24149.12,1,14016.296,10132.824,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF58963"
"14",1700757841880,"23/11/2023 16:44:01",1700757841880,0,"23/11/2023 16:44:01",152734,7,"questionnaire-uu2n",NA,33167942,9820722,NA,"rejected - time limit reached",NA,"655f7f240082ccee9bc092b8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x610",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF58963"
"1",1700758033454,"23/11/2023 16:47:13",1700758033454,0,"23/11/2023 16:47:13",152734,7,"questionnaire-uu2n",NA,33168208,9820752,NA,"rejected - time limit reached",NA,"655f7f63b006d3ba2d365e96","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1474x829","1466x674",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",6,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF63935"
"2",1700758056901,"23/11/2023 16:47:36",1700758056901,0,"23/11/2023 16:47:36",152734,7,"questionnaire-uu2n",NA,33168208,9820752,NA,"rejected - time limit reached",NA,"655f7f63b006d3ba2d365e96","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1474x829","1466x674",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",23454.932,23450.334,23454.932,23454.932,23450.334,23454.932,1,23454.932,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF63935"
