"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Random_ID"
"123",1701953092371,"07/12/2023 12:44:52",1701953092371,0,"07/12/2023 12:44:52",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",51,"Rating","Screen 1","poh9ia",1,"continue","",2039.51999998803,2032.80899999989,2039.51999998803,2039.51999998803,2032.80899999989,2039.51999998803,1,2039.51999998803,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",17,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"124",1701953092372,"07/12/2023 12:44:52",1701953092372,0,"07/12/2023 12:44:52",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",51,"Rating","Screen 1","poh9ia",1,"response","27",1349.88399999996,2032.80899999989,2039.91999999399,1349.88399999996,2032.80899999989,2039.91999999399,1,1349.88399999996,690.035999994026,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",17,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"125",1701953124063,"07/12/2023 12:45:24",1701953124063,0,"07/12/2023 12:45:24",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",5,"RestL","Screen 1","sy8yuu",1,"continue","",31690.506,31690.506,31690.506,31690.506,31690.506,31690.506,1,31690.506,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"126",1701953126156,"07/12/2023 12:45:26",1701953126156,0,"07/12/2023 12:45:26",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",52,"Rating","Screen 1","poh9ia",1,"continue","",2099.44499999995,2082.86699999997,2099.44499999995,2099.44499999995,2082.86699999997,2099.44499999995,1,2099.44499999995,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",18,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"127",1701953126157,"07/12/2023 12:45:26",1701953126157,0,"07/12/2023 12:45:26",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",52,"Rating","Screen 1","poh9ia",1,"response","18",1366.35499999998,2082.86699999997,2099.44499999995,1366.35499999998,2082.86699999997,2099.44499999995,1,1366.35499999998,733.089999999967,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",18,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"128",1701953130028,"07/12/2023 12:45:30",1701953130028,0,"07/12/2023 12:45:30",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",53,"Rating","Screen 1","poh9ia",1,"continue","",3890.13800000004,3882.29100000008,3890.13800000004,3890.13800000004,3882.29100000008,3890.13800000004,1,3890.13800000004,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",18,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"129",1701953130029,"07/12/2023 12:45:30",1701953130029,0,"07/12/2023 12:45:30",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",53,"Rating","Screen 1","poh9ia",1,"response","31",1849.43099999998,3882.29100000008,3890.63800000004,1849.43099999998,3882.29100000008,3890.63800000004,1,1849.43099999998,2041.20700000005,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",18,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"130",1701953132779,"07/12/2023 12:45:32",1701953132779,0,"07/12/2023 12:45:32",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",54,"Rating","Screen 1","poh9ia",1,"continue","",2758.64699998207,2748.98599999992,2758.64699998207,2758.64699998207,2748.98599999992,2758.64699998207,1,2758.64699998207,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",18,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"131",1701953132780,"07/12/2023 12:45:32",1701953132780,0,"07/12/2023 12:45:32",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",54,"Rating","Screen 1","poh9ia",1,"response","52",1099.69199999992,2748.98599999992,2759.24700000591,1099.69199999992,2748.98599999992,2759.24700000591,1,1099.69199999992,1659.55500000599,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",18,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"132",1701953163745,"07/12/2023 12:46:03",1701953163745,0,"07/12/2023 12:46:03",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",6,"RestL","Screen 1","sy8yuu",1,"continue","",30974.6880000001,30974.6880000001,30974.6880000001,30974.6880000001,30974.6880000001,30974.6880000001,1,30974.6880000001,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"133",1701953166219,"07/12/2023 12:46:06",1701953166219,0,"07/12/2023 12:46:06",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",55,"Rating","Screen 1","poh9ia",1,"continue","",2475.17299999995,2465.9709999999,2475.17299999995,2475.17299999995,2465.9709999999,2475.17299999995,1,2475.17299999995,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",19,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"134",1701953166220,"07/12/2023 12:46:06",1701953166220,0,"07/12/2023 12:46:06",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",55,"Rating","Screen 1","poh9ia",1,"response","23",1782.63299999991,2465.9709999999,2475.57300000591,1782.63299999991,2465.9709999999,2475.57300000591,1,1782.63299999991,692.940000005998,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",19,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"135",1701953169155,"07/12/2023 12:46:09",1701953169155,0,"07/12/2023 12:46:09",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",56,"Rating","Screen 1","poh9ia",1,"continue","",2945.40199998813,2932.17800000007,2945.40199998813,2945.40199998813,2932.17800000007,2945.40199998813,1,2945.40199998813,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",19,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"136",1701953169156,"07/12/2023 12:46:09",1701953169156,0,"07/12/2023 12:46:09",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",56,"Rating","Screen 1","poh9ia",1,"response","52",2399.07400000002,2932.17800000007,2945.80199999409,2399.07400000002,2932.17800000007,2945.80199999409,1,2399.07400000002,546.727999994066,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",19,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"137",1701953171099,"07/12/2023 12:46:11",1701953171099,0,"07/12/2023 12:46:11",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",57,"Rating","Screen 1","poh9ia",1,"continue","",1956.92400000594,1949.31599999988,1956.92400000594,1956.92400000594,1949.31599999988,1956.92400000594,1,1956.92400000594,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",19,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"138",1701953171099,"07/12/2023 12:46:11",1701953171099,0,"07/12/2023 12:46:11",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",57,"Rating","Screen 1","poh9ia",1,"response","59",1366.23600000003,1949.31599999988,1957.32399998209,1366.23600000003,1949.31599999988,1957.32399998209,1,1366.23600000003,591.087999982061,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",19,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"139",1701953202067,"07/12/2023 12:46:42",1701953202067,0,"07/12/2023 12:46:42",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",7,"RestL","Screen 1","sy8yuu",1,"continue","",30974.3230000001,30974.3230000001,30974.3230000001,30974.3230000001,30974.3230000001,30974.3230000001,1,30974.3230000001,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"140",1701953205492,"07/12/2023 12:46:45",1701953205492,0,"07/12/2023 12:46:45",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",58,"Rating","Screen 1","poh9ia",1,"continue","",3426.28500000597,3415.57199999993,3426.28500000597,3426.28500000597,3415.57199999993,3426.28500000597,1,3426.28500000597,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",20,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"141",1701953205492,"07/12/2023 12:46:45",1701953205492,0,"07/12/2023 12:46:45",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",58,"Rating","Screen 1","poh9ia",1,"response","19",2765.77600000007,3415.57199999993,3426.68499998213,2765.77600000007,3415.57199999993,3426.68499998213,1,2765.77600000007,660.908999982057,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",20,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"142",1701953207259,"07/12/2023 12:46:47",1701953207259,0,"07/12/2023 12:46:47",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",59,"Rating","Screen 1","poh9ia",1,"continue","",1778.21300000604,1766.23300000001,1778.21300000604,1778.21300000604,1766.23300000001,1778.21300000604,1,1778.21300000604,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",20,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"143",1701953207260,"07/12/2023 12:46:47",1701953207260,0,"07/12/2023 12:46:47",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",59,"Rating","Screen 1","poh9ia",1,"response","30",1316.51000000001,1766.23300000001,1778.91299999412,1316.51000000001,1766.23300000001,1778.91299999412,1,1316.51000000001,462.402999994112,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",20,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"144",1701953209060,"07/12/2023 12:46:49",1701953209060,0,"07/12/2023 12:46:49",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",60,"Rating","Screen 1","poh9ia",1,"continue","",1812.27999998815,1799.39700000011,1812.27999998815,1812.27999998815,1799.39700000011,1812.27999998815,1,1812.27999998815,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",20,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"145",1701953209060,"07/12/2023 12:46:49",1701953209060,0,"07/12/2023 12:46:49",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",60,"Rating","Screen 1","poh9ia",1,"response","52",1333.18800000008,1799.39700000011,1812.87999998219,1333.18800000008,1799.39700000011,1812.87999998219,1,1333.18800000008,479.691999982111,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",20,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"146",1701953240022,"07/12/2023 12:47:20",1701953240022,0,"07/12/2023 12:47:20",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",8,"RestL","Screen 1","sy8yuu",1,"continue","",30974.203,30974.203,30974.203,30974.203,30974.203,30974.203,1,30974.203,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"147",1701953245067,"07/12/2023 12:47:25",1701953245067,0,"07/12/2023 12:47:25",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",61,"Rating","Screen 1","poh9ia",1,"continue","",5045.97999999998,5032.07300000009,5045.97999999998,5045.97999999998,5032.07300000009,5045.97999999998,1,5045.97999999998,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",21,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"148",1701953245067,"07/12/2023 12:47:25",1701953245067,0,"07/12/2023 12:47:25",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",61,"Rating","Screen 1","poh9ia",1,"response","38",2199.30000000005,5032.07300000009,5046.38000000594,2199.30000000005,5032.07300000009,5046.38000000594,1,2199.30000000005,2847.0800000059,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",21,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"149",1701953247220,"07/12/2023 12:47:27",1701953247220,0,"07/12/2023 12:47:27",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",62,"Rating","Screen 1","poh9ia",1,"continue","",2165.79300000006,2149.18599999999,2165.79300000006,2165.79300000006,2149.18599999999,2165.79300000006,1,2165.79300000006,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",21,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"150",1701953247221,"07/12/2023 12:47:27",1701953247221,0,"07/12/2023 12:47:27",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",62,"Rating","Screen 1","poh9ia",1,"response","50",899.690999999875,2149.18599999999,2165.79300000006,899.690999999875,2149.18599999999,2165.79300000006,1,899.690999999875,1266.10200000019,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",21,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"151",1701953250099,"07/12/2023 12:47:30",1701953250099,0,"07/12/2023 12:47:30",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",63,"Rating","Screen 1","poh9ia",1,"continue","",2897.12100000586,2882.81199999992,2897.12100000586,2897.12100000586,2882.81199999992,2897.12100000586,1,2897.12100000586,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",21,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"152",1701953250104,"07/12/2023 12:47:30",1701953250104,0,"07/12/2023 12:47:30",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",63,"Rating","Screen 1","poh9ia",1,"response","63",2382.62799999979,2882.81199999992,2899.65599999996,2382.62799999979,2882.81199999992,2899.65599999996,1,2382.62799999979,517.028000000166,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",21,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"153",1701953281060,"07/12/2023 12:48:01",1701953281060,0,"07/12/2023 12:48:01",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",9,"RestL","Screen 1","sy8yuu",1,"continue","",30973.969,30973.969,30973.969,30973.969,30973.969,30973.969,1,30973.969,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"154",1701953283746,"07/12/2023 12:48:03",1701953283746,0,"07/12/2023 12:48:03",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",64,"Rating","Screen 1","poh9ia",1,"continue","",2687.43999999994,2682.60999999987,2687.43999999994,2687.43999999994,2682.60999999987,2687.43999999994,1,2687.43999999994,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",22,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"155",1701953283747,"07/12/2023 12:48:03",1701953283747,0,"07/12/2023 12:48:03",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",64,"Rating","Screen 1","poh9ia",1,"response","14",1249.54700000002,2682.60999999987,2687.8400000059,1249.54700000002,2682.60999999987,2687.8400000059,1,1249.54700000002,1438.29300000588,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",22,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
"156",1701953285955,"07/12/2023 12:48:05",1701953285955,0,"07/12/2023 12:48:05",152734,16,"task-nxrg",NA,33515007,9922635,NA,"complete",NA,"6571b64971deefe0f6a6b775","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1123x632","1123x481",NA,NA,0,"Rest + Money + Mood rating",34,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet6",65,"Rating","Screen 1","poh9ia",1,"continue","",2212.92999999411,2199.21800000011,2212.92999999411,2212.92999999411,2199.21800000011,2212.92999999411,1,2212.92999999411,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",22,NA,NA,NA,NA,NA,0.06,3.02,NA,NA,"MDPRF46587"
