"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1727959857478,"03/10/2024 12:50:57",1727963457478,1,"03/10/2024 14:50:57",187387,10,"questionnaire-qxhw",NA,40420887,11794074,NA,"complete",NA,"66fe909e7ffb54dd09ad66ca","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1504x1003","1504x876",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq2","1-0","1","MDPRF98515"
"1",1727959934742,"03/10/2024 12:52:14",1727963534742,1,"03/10/2024 14:52:14",187387,10,"questionnaire-qxhw",NA,40420926,11794097,NA,"complete",NA,"66fe91871633c89b9ce694d6","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq4","1-0","1","MDPRF44618"
"1",1727959997997,"03/10/2024 12:53:17",1727963597997,1,"03/10/2024 14:53:17",187387,10,"questionnaire-qxhw",NA,40420950,11794027,NA,"complete",NA,"66fe8d2d71b3aa63a12aa91b","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","1-0","1","MDPRF16012"
"1",1727960013067,"03/10/2024 12:53:33",1727963613067,1,"03/10/2024 14:53:33",187387,10,"questionnaire-qxhw",NA,40420964,11794092,NA,"complete",NA,"66fe91642440b2e86aaa33bd","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq2","1-0","1","MDPRF20126"
"1",1727960044633,"03/10/2024 12:54:04",1727963644633,1,"03/10/2024 14:54:04",187387,10,"questionnaire-qxhw",NA,40420982,11794066,NA,"complete",NA,"66fe8ed9bc35042b2e1cb3fd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1343x666",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq3","1-0","1","MDPRF51456"
"1",1727960168742,"03/10/2024 12:56:08",1727963768742,1,"03/10/2024 14:56:08",187387,10,"questionnaire-qxhw",NA,40421047,11794123,NA,"complete",NA,"66fe92b2e8fd9dadea0fb5b0","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1920x878",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","1-0","1","MDPRF87296"
"1",1727960197840,"03/10/2024 12:56:37",1727963797840,1,"03/10/2024 14:56:37",187387,10,"questionnaire-qxhw",NA,40421060,11794135,NA,"complete",NA,"66fe928e71b3aa63a12aaa30","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x747",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq5","1-0","1","MDPRF37445"
"1",1727960201821,"03/10/2024 12:56:41",1727963801821,1,"03/10/2024 14:56:41",187387,10,"questionnaire-qxhw",NA,40421063,11794071,NA,"complete",NA,"66fe907deb558fbcadb14875","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 116.0.0.0","1536x864","1536x708",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq1","1","2","MDPRF87343"
"1",1727960304467,"03/10/2024 12:58:24",1727963904467,1,"03/10/2024 14:58:24",187387,10,"questionnaire-qxhw",NA,40421104,11794104,NA,"complete",NA,"66fe91cee6f74c7f753fb775","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq1","1-0","1","MDPRF53470"
"1",1727960334830,"03/10/2024 12:58:54",1727963934830,1,"03/10/2024 14:58:54",187387,10,"questionnaire-qxhw",NA,40421127,11794069,NA,"complete",NA,"66fe9034ac0772d402a68fa5","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1200x800","1200x639",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq5","1-0","1","MDPRF63995"
"1",1727960393067,"03/10/2024 12:59:53",1727963993067,1,"03/10/2024 14:59:53",187387,10,"questionnaire-qxhw",NA,40421163,11794145,NA,"complete",NA,"66fe9346b080f405d6c7ea16","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq3","1-0","1","MDPRF98846"
"1",1727960419180,"03/10/2024 13:00:19",1727964019180,1,"03/10/2024 15:00:19",187387,10,"questionnaire-qxhw",NA,40421178,11794149,NA,"complete",NA,"66fe936d2f19a0cee561d756","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq3","1-0","1","MDPRF02924"
"1",1727960600044,"03/10/2024 13:03:20",1727964200044,1,"03/10/2024 15:03:20",187387,10,"questionnaire-qxhw",NA,40421278,11794168,NA,"complete",NA,"66fe9417a0e104b1a2089ad8","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1-0","1","MDPRF59799"
"1",1727960708314,"03/10/2024 13:05:08",1727946308314,-4,"03/10/2024 05:05:08",187387,10,"questionnaire-qxhw",NA,40421338,11794137,NA,"complete",NA,"66fe928f3983946424a68d45","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x633",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","1-0","1","MDPRF17549"
"1",1727960707685,"03/10/2024 13:05:07",1727946307685,-4,"03/10/2024 05:05:07",187387,10,"questionnaire-qxhw",NA,40421341,11794146,NA,"complete",NA,"66fe9371b080f405d6c7ea28","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1318x647",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq4","1-0","1","MDPRF68498"
"1",1727960755961,"03/10/2024 13:05:55",1727964355961,1,"03/10/2024 15:05:55",187387,10,"questionnaire-qxhw",NA,40421360,11794156,NA,"complete",NA,"66fe9401f126a294c4f6c63f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq5","1-0","1","MDPRF85212"
"1",1727960826740,"03/10/2024 13:07:06",1727946426740,-4,"03/10/2024 05:07:06",187387,10,"questionnaire-qxhw",NA,40421398,11794130,NA,"complete",NA,"66fe92ea72311afdf947ad2c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq2","1-0","1","MDPRF08288"
"1",1727961049312,"03/10/2024 13:10:49",1727964649312,1,"03/10/2024 15:10:49",187387,10,"questionnaire-qxhw",NA,40421531,11794134,NA,"complete",NA,"66fe8fb3dc7184bf1b0e8c63","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","1-0","1","MDPRF20635"
"1",1727961054206,"03/10/2024 13:10:54",1727935854206,-7,"02/10/2024 23:10:54",187387,10,"questionnaire-qxhw",NA,40421539,11794187,NA,"complete",NA,"66fe951bb789be980091e01f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq1","1-0","1","MDPRF41773"
"1",1727961271219,"03/10/2024 13:14:31",1727990071219,8,"04/10/2024 05:14:31",187387,10,"questionnaire-qxhw",NA,40421681,11794227,NA,"complete",NA,"66fe9479779c0d60c264794d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq4","1-0","1","MDPRF69479"
"1",1727961372399,"03/10/2024 13:16:12",1727943372399,-5,"03/10/2024 03:16:12",187387,10,"questionnaire-qxhw",NA,40421749,11794088,NA,"complete",NA,"66fe90bcec38eb6b685a6c33","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","1-0","1","MDPRF08060"
"1",1727961497493,"03/10/2024 13:18:17",1727965097493,1,"03/10/2024 15:18:17",187387,10,"questionnaire-qxhw",NA,40421837,11794189,NA,"complete",NA,"66fe9525cfc68c9b7b0fe25d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq1","1-0","1","MDPRF83537"
"1",1727961559539,"03/10/2024 13:19:19",1727965159539,1,"03/10/2024 15:19:19",187387,10,"questionnaire-qxhw",NA,40421906,11794081,NA,"complete",NA,"66fe90fa157df7c22d70d940","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x864","1536x703",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","1-0","1","MDPRF61006"
"1",1727961614585,"03/10/2024 13:20:14",1727965214585,1,"03/10/2024 15:20:14",187387,10,"questionnaire-qxhw",NA,40421944,11794260,NA,"complete",NA,"66fe935f9b150f1820fe1842","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","1-0","1","MDPRF03784"
"1",1727961641054,"03/10/2024 13:20:41",1727965241054,1,"03/10/2024 15:20:41",187387,10,"questionnaire-qxhw",NA,40421957,11794312,NA,"complete",NA,"66fe9060f6ff47a701823e56","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq3","1-0","1","MDPRF87902"
"1",1727961678886,"03/10/2024 13:21:18",1727965278886,1,"03/10/2024 15:21:18",187387,10,"questionnaire-qxhw",NA,40421971,11794364,NA,"complete",NA,"66fe92993288977d3b346122","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x1067","1707x898",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","1-0","1","MDPRF15911"
"1",1727961792748,"03/10/2024 13:23:12",1727965392748,1,"03/10/2024 15:23:12",187387,10,"questionnaire-qxhw",NA,40422011,11794117,NA,"complete",NA,"66fe9236af3093753d293778","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1122x720",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq3","1-0","1","MDPRF43940"
"1",1727962192322,"03/10/2024 13:29:52",1727965792322,1,"03/10/2024 15:29:52",187387,10,"questionnaire-qxhw",NA,40422101,11794431,NA,"complete",NA,"66fe99be870878e86a4c838e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x911",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","1-0","1","MDPRF81258"
"1",1727963029915,"03/10/2024 13:43:49",1727966629915,1,"03/10/2024 15:43:49",187387,10,"questionnaire-qxhw",NA,40422298,11794151,NA,"complete",NA,"66fe932680fc23e64ca1befb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1527x874",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq1","1-0","1","MDPRF64832"
"1",1727963505532,"03/10/2024 13:51:45",1727967105532,1,"03/10/2024 15:51:45",187387,10,"questionnaire-qxhw",NA,40422444,11794548,NA,"complete",NA,"66fe9f6d880e057af16a27a3","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","1463x726",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq5","1-0","1","MDPRF11032"
"1",1727965794816,"03/10/2024 14:29:54",1727951394816,-4,"03/10/2024 06:29:54",187387,10,"questionnaire-qxhw",NA,40423299,11794839,NA,"complete",NA,"66fea8415166a8844e688f99","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1858x959",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1-0","1","MDPRF97235"
"1",1727966237109,"03/10/2024 14:37:17",1727951837109,-4,"03/10/2024 06:37:17",187387,10,"questionnaire-qxhw",NA,40423456,11794855,NA,"complete",NA,"66fea8dbf27fb7d2f633973d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq4","1-0","1","MDPRF06488"
"1",1727966444662,"03/10/2024 14:40:44",1727970044662,1,"03/10/2024 16:40:44",187387,10,"questionnaire-qxhw",NA,40423543,11794853,NA,"complete",NA,"66fea89796300ad655a6065d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1920x970",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq2","1-0","1","MDPRF78020"
"1",1727966926996,"03/10/2024 14:48:46",1727970526996,1,"03/10/2024 16:48:46",187387,10,"questionnaire-qxhw",NA,40423856,11794896,NA,"complete",NA,"66feaa79cd885b21af263fd9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1600x903",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq1","1-0","1","MDPRF45081"
"1",1727967079038,"03/10/2024 14:51:19",1727952679038,-4,"03/10/2024 06:51:19",187387,10,"questionnaire-qxhw",NA,40423956,11794964,NA,"complete",NA,"66feac986aa867737d6e0644","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","1-0","1","MDPRF55923"
"1",1727967391585,"03/10/2024 14:56:31",1727970991585,1,"03/10/2024 16:56:31",187387,10,"questionnaire-qxhw",NA,40424169,11795030,NA,"complete",NA,"66feae5bcec37ddfbc488cc2","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x960","1707x825",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq3","1-0","1","MDPRF73219"
"1",1728050417362,"04/10/2024 14:00:17",1728054017362,1,"04/10/2024 16:00:17",187387,10,"questionnaire-qxhw",NA,40442944,11800590,NA,"complete",NA,"66fff2b0c141393052a0f1db","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1016x683",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq4","1-0","1","MDPRF44350"
