"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations..I.understand.that.such.confidentiality.is.limited.if.evidence.of.wrongdoing.or.potential.harm.is.uncovered..In.such.cases.the.researcher.may.be.obliged.to.contact.relevant.statutory.bodies.agencies...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation.at.the.rate.of..9.per.hour...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that.I.am.aged.18.25..speak.fluent.English..and.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID"
"1",1727869763514,"02/10/2024 11:49:23",1727873363514,1,"02/10/2024 13:49:23",187387,10,"questionnaire-1tsk",NA,40400552,11788802,NA,"complete",NA,"66fd32efc4a29d7905832f65","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x957",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF96371"
"1",1727869824962,"02/10/2024 11:50:24",1727873424962,1,"02/10/2024 13:50:24",187387,10,"questionnaire-1tsk",NA,40400598,11788805,NA,"complete",NA,"66fd33703be3360d6ed81876","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF52248"
"1",1727869891273,"02/10/2024 11:51:31",1727873491273,1,"02/10/2024 13:51:31",187387,10,"questionnaire-1tsk",NA,40400636,11788810,NA,"complete",NA,"66fd33603eb87d626a44b07c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1824x1042","1823x1038",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF60918"
"1",1727869892131,"02/10/2024 11:51:32",1727851892131,-5,"02/10/2024 01:51:32",187387,10,"questionnaire-1tsk",NA,40400637,11788811,NA,"complete",NA,"66fd338ab20df6a79141dd69","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF17673"
"1",1727869923758,"02/10/2024 11:52:03",1727873523758,1,"02/10/2024 13:52:03",187387,10,"questionnaire-1tsk",NA,40400654,11788813,NA,"complete",NA,"66fd2fbd6af9736307863970","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF96879"
"1",1727870023053,"02/10/2024 11:53:43",1727855623053,-4,"02/10/2024 03:53:43",187387,10,"questionnaire-1tsk",NA,40400716,11788817,NA,"complete",NA,"66fd3423f00ab6968144b083","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x593",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF95242"
"1",1727870041720,"02/10/2024 11:54:01",1727873641720,1,"02/10/2024 13:54:01",187387,10,"questionnaire-1tsk",NA,40400721,11788818,NA,"complete",NA,"66fd343dbec3e7093faa973d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF48207"
"1",1727870212925,"02/10/2024 11:56:52",1727845012925,-7,"01/10/2024 21:56:52",187387,10,"questionnaire-1tsk",NA,40400840,11788830,NA,"complete",NA,"66fd34915dfe0babcbc44da5","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1278x944",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF76619"
"1",1727870477102,"02/10/2024 12:01:17",1727856077102,-4,"02/10/2024 04:01:17",187387,10,"questionnaire-1tsk",NA,40400993,11788846,NA,"complete",NA,"66fd34b88e549edbcafbe4c0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1680x962",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF18230"
"1",1727870583688,"02/10/2024 12:03:03",1727856183688,-4,"02/10/2024 04:03:03",187387,10,"questionnaire-1tsk",NA,40401036,11788852,NA,"complete",NA,"66fd35d7ba789114337066f1","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x673",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF23983"
"1",1727870652944,"02/10/2024 12:04:12",1727874252944,1,"02/10/2024 14:04:12",187387,10,"questionnaire-1tsk",NA,40401064,11788858,NA,"complete",NA,"66fd369b10d0b4b6ac7c2ad5","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF31886"
"1",1727871056091,"02/10/2024 12:10:56",1727874656091,1,"02/10/2024 14:10:56",187387,10,"questionnaire-1tsk",NA,40401229,11788892,NA,"rejected - manual",NA,"66fd26300a0a009bc74ff907","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","958x918",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF41436"
"1",1727871061573,"02/10/2024 12:11:01",1727874661573,1,"02/10/2024 14:11:01",187387,10,"questionnaire-1tsk",NA,40401232,11788893,NA,"complete",NA,"66fd2cffb4a19a3bdff88b92","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF58347"
"1",1727871575378,"02/10/2024 12:19:35",1727875175378,1,"02/10/2024 14:19:35",187387,10,"questionnaire-1tsk",NA,40401397,11788923,NA,"complete",NA,"66fd3a0164d9bfa8e8f67733","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","2240x1260","2216x1073",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF23373"
"1",1727871658919,"02/10/2024 12:20:58",1727875258919,1,"02/10/2024 14:20:58",187387,10,"questionnaire-1tsk",NA,40401424,11788933,NA,"complete",NA,"66fd348dd920130fd229e1f7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF06775"
"1",1727873346962,"02/10/2024 12:49:06",1727876946962,1,"02/10/2024 14:49:06",187387,10,"questionnaire-1tsk",NA,40401917,11789127,NA,"complete",NA,"66fd40bb991af48fece76b88","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x783",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF65935"
"1",1727874086392,"02/10/2024 13:01:26",1727848886392,-7,"01/10/2024 23:01:26",187387,10,"questionnaire-1tsk",NA,40402153,11789189,NA,"complete",NA,"66fd441ab2691ec5dc031500","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF53346"
"1",1727874795293,"02/10/2024 13:13:15",1727878395293,1,"02/10/2024 15:13:15",187387,10,"questionnaire-1tsk",NA,40402426,11789263,NA,"complete",NA,"66fd441181af700171969314","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1366x768","1366x599",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF99469"
"1",1727874954075,"02/10/2024 13:15:54",1727878554075,1,"02/10/2024 15:15:54",187387,10,"questionnaire-1tsk",NA,40402470,11789273,NA,"complete",NA,"66fd4760bc0f4439b7159441","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x911",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF36846"
"1",1727877791110,"02/10/2024 14:03:11",1727881391110,1,"02/10/2024 16:03:11",187387,10,"questionnaire-1tsk",NA,40403308,11789494,NA,"complete",NA,"66fd527429706f8c9fc50eeb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1313",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF59307"
"1",1727883078213,"02/10/2024 15:31:18",1727886678213,1,"02/10/2024 17:31:18",187387,10,"questionnaire-1tsk",NA,40405908,11790154,NA,"complete",NA,"66fd6397b4d9dc929a9ff203","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF13638"
"1",1727954674574,"03/10/2024 11:24:34",1727958274574,1,"03/10/2024 13:24:34",187387,10,"questionnaire-1tsk",NA,40418323,11793699,NA,"complete",NA,"66fe7ed43e1a72bf31ad7fd7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x743",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF93810"
"1",1727954839406,"03/10/2024 11:27:19",1727958439406,1,"03/10/2024 13:27:19",187387,10,"questionnaire-1tsk",NA,40418385,11793713,NA,"complete",NA,"66fe7f8797e4370199babcda","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 127.0.0.0","1366x912","1366x777",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF87900"
"1",1727954915424,"03/10/2024 11:28:35",1727958515424,1,"03/10/2024 13:28:35",187387,10,"questionnaire-1tsk",NA,40418407,11793716,NA,"complete",NA,"66fe7fc6d6bc501f51966fb1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1368x912","1368x743",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF28437"
"1",1727955176640,"03/10/2024 11:32:56",1727958776640,1,"03/10/2024 13:32:56",187387,10,"questionnaire-1tsk",NA,40418503,11793729,NA,"complete",NA,"66fe7ef27170017198ec333b","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF40907"
"1",1727955210823,"03/10/2024 11:33:30",1727958810823,1,"03/10/2024 13:33:30",187387,10,"questionnaire-1tsk",NA,40418509,11793731,NA,"complete",NA,"66fe80a10c41b33db71cb13d","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 127.0.0.0","1366x768","1366x633",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF77371"
"1",1727955364009,"03/10/2024 11:36:04",1727958964009,1,"03/10/2024 13:36:04",187387,10,"questionnaire-1tsk",NA,40418553,11793739,NA,"complete",NA,"66fe815fd6bc501f51966fe7","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1536x864","1536x730",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF84244"
"1",1727955425524,"03/10/2024 11:37:05",1727959025524,1,"03/10/2024 13:37:05",187387,10,"questionnaire-1tsk",NA,40418563,11793740,NA,"complete",NA,"66fe80e51f30d3c91b0400cb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x800","1280x678",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF48761"
"1",1727955697181,"03/10/2024 11:41:37",1727959297181,1,"03/10/2024 13:41:37",187387,10,"questionnaire-1tsk",NA,40418667,11793795,NA,"complete",NA,"66fe8236102a7c4fa5e69053","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1271",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF46843"
"1",1727955705025,"03/10/2024 11:41:45",1727959305025,1,"03/10/2024 13:41:45",187387,10,"questionnaire-1tsk",NA,40418670,11793796,NA,"complete",NA,"66fe7e5dd1ca3a95f1975984","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF02416"
"1",1727955775195,"03/10/2024 11:42:55",1727959375195,1,"03/10/2024 13:42:55",187387,10,"questionnaire-1tsk",NA,40418697,11793800,NA,"complete",NA,"66fe831cb83c83f386465071","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x1067","1707x898",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF87668"
"1",1727955945384,"03/10/2024 11:45:45",1727959545384,1,"03/10/2024 13:45:45",187387,10,"questionnaire-1tsk",NA,40418767,11793808,NA,"complete",NA,"66fe83bbedfc025eeb9759b0","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","3440x1440","3440x1279",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF19879"
"1",1727955991701,"03/10/2024 11:46:31",1727959591701,1,"03/10/2024 13:46:31",187387,10,"questionnaire-1tsk",NA,40418780,11793810,NA,"complete",NA,"66fe83de6b34fad8a72aa99b","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF15820"
"1",1727956080261,"03/10/2024 11:48:00",1727959680261,1,"03/10/2024 13:48:00",187387,10,"questionnaire-1tsk",NA,40418819,11793822,NA,"complete",NA,"66fe8445e78eff9e8d66c872","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x911",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF83624"
"1",1727956119970,"03/10/2024 11:48:39",1727959719970,1,"03/10/2024 13:48:39",187387,10,"questionnaire-1tsk",NA,40418841,11793825,NA,"complete",NA,"66fe848110cefc23180e8ae8","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x864","1536x678",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF96644"
"1",1727956147179,"03/10/2024 11:49:07",1727959747179,1,"03/10/2024 13:49:07",187387,10,"questionnaire-1tsk",NA,40418852,11793826,NA,"complete",NA,"66fe83ddfe954c0ce5591983","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129","430x932","430x745",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF25443"
"1",1727956248327,"03/10/2024 11:50:48",1727959848327,1,"03/10/2024 13:50:48",187387,10,"questionnaire-1tsk",NA,40418892,11793829,NA,"complete",NA,"66fe84f65ab49b8659b9dc00","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1156x534","1152x526",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF11139"
"1",1727956309608,"03/10/2024 11:51:49",1727959909608,1,"03/10/2024 13:51:49",187387,10,"questionnaire-1tsk",NA,40418915,11793833,NA,"complete",NA,"66fe853550ae374fff77cc4c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x559",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF74534"
"1",1727956388563,"03/10/2024 11:53:08",1727959988563,1,"03/10/2024 13:53:08",187387,10,"questionnaire-1tsk",NA,40418944,11793836,NA,"complete",NA,"66fe859750ae374fff77cc6b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1710x1107","1708x873",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF24527"
"1",1727956411655,"03/10/2024 11:53:31",1727960011655,1,"03/10/2024 13:53:31",187387,10,"questionnaire-1tsk",NA,40418952,11793837,NA,"complete",NA,"66fe859eedfc025eeb975a1f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF37577"
"1",1727956609531,"03/10/2024 11:56:49",1727960209531,1,"03/10/2024 13:56:49",187387,10,"questionnaire-1tsk",NA,40419025,11793853,NA,"complete",NA,"66fe8460a0f15d814374c84f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF23519"
"1",1727956623146,"03/10/2024 11:57:03",1727960223146,1,"03/10/2024 13:57:03",187387,10,"questionnaire-1tsk",NA,40419030,11793854,NA,"complete",NA,"66fe8687ec38eb6b685a6930","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x559",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF28700"
"1",1727956653731,"03/10/2024 11:57:33",1727938653731,-5,"03/10/2024 01:57:33",187387,10,"questionnaire-1tsk",NA,40419042,11793858,NA,"complete",NA,"66fe8695292e9d40a374cf73","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF57371"
"1",1727956952607,"03/10/2024 12:02:32",1727960552607,1,"03/10/2024 14:02:32",187387,10,"questionnaire-1tsk",NA,40419157,11793879,NA,"complete",NA,"66fe87cc50522a95c29759a3","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF65794"
"1",1727957025344,"03/10/2024 12:03:45",1727960625344,1,"03/10/2024 14:03:45",187387,10,"questionnaire-1tsk",NA,40419187,11793886,NA,"complete",NA,"66fe8809d647c719f9c6d2d6","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1536x864","766x743",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF66053"
"1",1727957040829,"03/10/2024 12:04:00",1727960640829,1,"03/10/2024 14:04:00",187387,10,"questionnaire-1tsk",NA,40419190,11793887,NA,"complete",NA,"66fe881910cefc23180e8bc9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF85563"
"1",1727957152692,"03/10/2024 12:05:52",1727960752692,1,"03/10/2024 14:05:52",187387,10,"questionnaire-1tsk",NA,40419244,11793896,NA,"complete",NA,"66fe887f58c28e1cce560b1a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1381x741",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF09785"
"1",1727957181226,"03/10/2024 12:06:21",1727960781226,1,"03/10/2024 14:06:21",187387,10,"questionnaire-1tsk",NA,40419259,11793900,NA,"complete",NA,"66fe869484e446d10870d8d1","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x559",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF37003"
"1",1727957326516,"03/10/2024 12:08:46",1727960926516,1,"03/10/2024 14:08:46",187387,10,"questionnaire-1tsk",NA,40419336,11793911,NA,"complete",NA,"66fe89434e946dca7ce33fa2","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1921x927","1920x925",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF67003"
"1",1727957346947,"03/10/2024 12:09:06",1727942946947,-4,"03/10/2024 04:09:06",187387,10,"questionnaire-1tsk",NA,40419339,11793912,NA,"complete",NA,"66fe87c989b4f7f198f82a64","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1048x1377",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF78157"
"1",1727957398796,"03/10/2024 12:09:58",1727942998796,-4,"03/10/2024 04:09:58",187387,10,"questionnaire-1tsk",NA,40419381,11793920,NA,"complete",NA,"66fe88722f783195d4e5652b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF08102"
"1",1727957403198,"03/10/2024 12:10:03",1727961003198,1,"03/10/2024 14:10:03",187387,10,"questionnaire-1tsk",NA,40419387,11793924,NA,"complete",NA,"66fe8895d3eabce8086264a9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF03278"
"1",1727957496366,"03/10/2024 12:11:36",1727943096366,-4,"03/10/2024 04:11:36",187387,10,"questionnaire-1tsk",NA,40419440,11793929,NA,"complete",NA,"66fe89e2a29d99d044cc3eed","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF70301"
"1",1727957523000,"03/10/2024 12:12:03",1727961123000,1,"03/10/2024 14:12:03",187387,10,"questionnaire-1tsk",NA,40419463,11793932,NA,"complete",NA,"66fe89822257efe8cdc33f58","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1923x926","1920x925",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF38277"
"1",1727957613959,"03/10/2024 12:13:33",1727961213959,1,"03/10/2024 14:13:33",187387,10,"questionnaire-1tsk",NA,40419513,11793943,NA,"complete",NA,"66fe88ffa04ccb1507747160","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1470x956","1470x798",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF64111"
"1",1727957656785,"03/10/2024 12:14:16",1727961256785,1,"03/10/2024 14:14:16",187387,10,"questionnaire-1tsk",NA,40419541,11793946,NA,"complete",NA,"66fe8a7fde0a86c8bdbabd4d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x960","1536x791",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF06993"
"1",1727957734433,"03/10/2024 12:15:34",1727943334433,-4,"03/10/2024 04:15:34",187387,10,"questionnaire-1tsk",NA,40419592,11793952,NA,"complete",NA,"66fe8a4750522a95c2975a7c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x599",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF75922"
"1",1727957791670,"03/10/2024 12:16:31",1727961391670,1,"03/10/2024 14:16:31",187387,10,"questionnaire-1tsk",NA,40419614,11793954,NA,"complete",NA,"66fe8a6edfd43cd3ed9bbe8c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1279",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF06669"
