"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"3",1730830050706,"05/11/2024 18:07:30",1730830078213,0,"05/11/2024 18:07:58",193496,6,"task-9qxs",NA,41126060,12010628,NA,"complete",NA,"672a5c546ed48451485a1809","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq3","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2710.59999999963,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF28707"
"4",1730830050737,"05/11/2024 18:07:30",1730830078215,0,"05/11/2024 18:07:58",193496,6,"task-9qxs",NA,41126060,12010628,NA,"complete",NA,"672a5c546ed48451485a1809","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq3","Spreadsheet1","",NA,"END TASK",NA,"","","",12572,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF28707"
"1",1730830138805,"05/11/2024 18:08:58",1730830138750,0,"05/11/2024 18:08:58",193496,6,"task-9qxs",NA,41126119,12010648,NA,"complete",NA,"672a5cce0c8eb8219d081644","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1920x1080","1920x992",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF86350"
"2",1730830153584,"05/11/2024 18:09:13",1730830153493,0,"05/11/2024 18:09:13",193496,6,"task-9qxs",NA,41126119,12010648,NA,"complete",NA,"672a5cce0c8eb8219d081644","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1920x1080","1920x992",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",14623,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF86350"
"3",1730830160165,"05/11/2024 18:09:20",1730830160054,0,"05/11/2024 18:09:20",193496,6,"task-9qxs",NA,41126119,12010648,NA,"complete",NA,"672a5cce0c8eb8219d081644","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1920x1080","1920x992",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",6553.39999997616,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF86350"
"4",1730830160228,"05/11/2024 18:09:20",1730830160057,0,"05/11/2024 18:09:20",193496,6,"task-9qxs",NA,41126119,12010648,NA,"complete",NA,"672a5cce0c8eb8219d081644","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1920x1080","1920x992",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","Spreadsheet1","",NA,"END TASK",NA,"","","",21307,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF86350"
"1",1730830161404,"05/11/2024 18:09:21",1730830160271,-8,"05/11/2024 10:09:20",193496,6,"task-9qxs",NA,41126133,12010615,NA,"complete",NA,"672a5bec14b3001a05dd822f","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","2560x1440","2560x1261",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF90136"
"2",1730830182070,"05/11/2024 18:09:42",1730830180978,-8,"05/11/2024 10:09:40",193496,6,"task-9qxs",NA,41126133,12010615,NA,"complete",NA,"672a5bec14b3001a05dd822f","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","2560x1440","2560x1261",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",19559.7000000002,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF90136"
"3",1730830187915,"05/11/2024 18:09:47",1730830186817,-8,"05/11/2024 10:09:46",193496,6,"task-9qxs",NA,41126133,12010615,NA,"complete",NA,"672a5bec14b3001a05dd822f","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","2560x1440","2560x1261",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",5836.60000000056,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF90136"
"4",1730830188116,"05/11/2024 18:09:48",1730830186819,-8,"05/11/2024 10:09:46",193496,6,"task-9qxs",NA,41126133,12010615,NA,"complete",NA,"672a5bec14b3001a05dd822f","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","2560x1440","2560x1261",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","Spreadsheet1","",NA,"END TASK",NA,"","","",26548,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF90136"
"1",1730830208025,"05/11/2024 18:10:08",1730830207928,0,"05/11/2024 18:10:07",193496,6,"task-9qxs",NA,41126158,12010642,NA,"complete",NA,"672a5cdbd80e0b44d3bded61","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1335x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF31306"
"2",1730830215093,"05/11/2024 18:10:15",1730830214936,0,"05/11/2024 18:10:14",193496,6,"task-9qxs",NA,41126158,12010642,NA,"complete",NA,"672a5cdbd80e0b44d3bded61","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1335x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",6859.2999997139,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF31306"
"3",1730830218835,"05/11/2024 18:10:18",1730830218672,0,"05/11/2024 18:10:18",193496,6,"task-9qxs",NA,41126158,12010642,NA,"complete",NA,"672a5cdbd80e0b44d3bded61","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1335x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",3725.40000009537,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF31306"
"4",1730830218898,"05/11/2024 18:10:18",1730830218675,0,"05/11/2024 18:10:18",193496,6,"task-9qxs",NA,41126158,12010642,NA,"complete",NA,"672a5cdbd80e0b44d3bded61","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1335x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","Spreadsheet1","",NA,"END TASK",NA,"","","",10747,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF31306"
"1",1730830239679,"05/11/2024 18:10:39",1730830239632,0,"05/11/2024 18:10:39",193496,6,"task-9qxs",NA,41126178,12010671,NA,"complete",NA,"672a5de8af8b6ad2f23b454f","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq5","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF60832"
"2",1730830251140,"05/11/2024 18:10:51",1730830251017,0,"05/11/2024 18:10:51",193496,6,"task-9qxs",NA,41126178,12010671,NA,"complete",NA,"672a5de8af8b6ad2f23b454f","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq5","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",11153.8000000119,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF60832"
"3",1730830256405,"05/11/2024 18:10:56",1730830256358,0,"05/11/2024 18:10:56",193496,6,"task-9qxs",NA,41126178,12010671,NA,"complete",NA,"672a5de8af8b6ad2f23b454f","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq5","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",5334.39999997616,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF60832"
"4",1730830256514,"05/11/2024 18:10:56",1730830256360,0,"05/11/2024 18:10:56",193496,6,"task-9qxs",NA,41126178,12010671,NA,"complete",NA,"672a5de8af8b6ad2f23b454f","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq5","Spreadsheet1","",NA,"END TASK",NA,"","","",16729,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF60832"
"1",1730830404623,"05/11/2024 18:13:24",1730830404427,0,"05/11/2024 18:13:24",193496,6,"task-9qxs",NA,41126251,12010588,NA,"complete",NA,"672a596987ecf858096a337a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x656",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF14681"
"2",1730830441278,"05/11/2024 18:14:01",1730830441114,0,"05/11/2024 18:14:01",193496,6,"task-9qxs",NA,41126251,12010588,NA,"complete",NA,"672a596987ecf858096a337a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x656",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",36522.9000000358,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF14681"
"3",1730830444828,"05/11/2024 18:14:04",1730830444656,0,"05/11/2024 18:14:04",193496,6,"task-9qxs",NA,41126251,12010588,NA,"complete",NA,"672a596987ecf858096a337a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x656",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3528.69999998808,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF14681"
"4",1730830444894,"05/11/2024 18:14:04",1730830444661,0,"05/11/2024 18:14:04",193496,6,"task-9qxs",NA,41126251,12010588,NA,"complete",NA,"672a596987ecf858096a337a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x656",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","Spreadsheet1","",NA,"END TASK",NA,"","","",40234,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF14681"
"1",1730830454410,"05/11/2024 18:14:14",1730830450206,0,"05/11/2024 18:14:10",193496,6,"task-9qxs",NA,41126275,12010618,NA,"complete",NA,"672a5bc1eea5b34b139694a7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq5","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF48856"
"2",1730830508838,"05/11/2024 18:15:08",1730830504645,0,"05/11/2024 18:15:04",193496,6,"task-9qxs",NA,41126275,12010618,NA,"complete",NA,"672a5bc1eea5b34b139694a7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq5","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",54290.8000000715,NA,"Enter Key","ELEPHANT",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF48856"
"3",1730830515926,"05/11/2024 18:15:15",1730830511741,0,"05/11/2024 18:15:11",193496,6,"task-9qxs",NA,41126275,12010618,NA,"complete",NA,"672a5bc1eea5b34b139694a7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq5","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",7088.79999995232,NA,"Enter Key","CAT",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF48856"
"4",1730830516020,"05/11/2024 18:15:16",1730830511744,0,"05/11/2024 18:15:11",193496,6,"task-9qxs",NA,41126275,12010618,NA,"complete",NA,"672a5bc1eea5b34b139694a7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq5","Spreadsheet1","",NA,"END TASK",NA,"","","",61538,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF48856"
"1",1730830582325,"05/11/2024 18:16:22",1730830583326,0,"05/11/2024 18:16:23",193496,6,"task-9qxs",NA,41126328,12010649,NA,"complete",NA,"672a5d1ea1327e327452c4fa","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x593",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq4","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF93485"
"2",1730830603906,"05/11/2024 18:16:43",1730830604934,0,"05/11/2024 18:16:44",193496,6,"task-9qxs",NA,41126328,12010649,NA,"complete",NA,"672a5d1ea1327e327452c4fa","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x593",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq4","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",21303.400000006,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF93485"
"3",1730830609590,"05/11/2024 18:16:49",1730830610629,0,"05/11/2024 18:16:50",193496,6,"task-9qxs",NA,41126328,12010649,NA,"complete",NA,"672a5d1ea1327e327452c4fa","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x593",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq4","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",5671,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF93485"
"4",1730830609668,"05/11/2024 18:16:49",1730830610633,0,"05/11/2024 18:16:50",193496,6,"task-9qxs",NA,41126328,12010649,NA,"complete",NA,"672a5d1ea1327e327452c4fa","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x593",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq4","Spreadsheet1","",NA,"END TASK",NA,"","","",27307,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF93485"
"1",1730830643650,"05/11/2024 18:17:23",1730830643434,-8,"05/11/2024 10:17:23",193496,6,"task-9qxs",NA,41126362,12010695,NA,"complete",NA,"672a5ed50061d1917248c4f3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1470x956","1304x757",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF35697"
"2",1730830654529,"05/11/2024 18:17:34",1730830653871,-8,"05/11/2024 10:17:33",193496,6,"task-9qxs",NA,41126362,12010695,NA,"complete",NA,"672a5ed50061d1917248c4f3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1470x956","1304x757",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",9535.5,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF35697"
"3",1730830659523,"05/11/2024 18:17:39",1730830658879,-8,"05/11/2024 10:17:38",193496,6,"task-9qxs",NA,41126362,12010695,NA,"complete",NA,"672a5ed50061d1917248c4f3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1470x956","1304x757",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",5000.89999999106,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF35697"
"4",1730830659701,"05/11/2024 18:17:39",1730830658882,-8,"05/11/2024 10:17:38",193496,6,"task-9qxs",NA,41126362,12010695,NA,"complete",NA,"672a5ed50061d1917248c4f3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1470x956","1304x757",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","Spreadsheet1","",NA,"END TASK",NA,"","","",15448,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF35697"
"1",1730830673746,"05/11/2024 18:17:53",1730830673711,0,"05/11/2024 18:17:53",193496,6,"task-9qxs",NA,41126380,12010659,NA,"complete",NA,"672a5d9ba02b654f3c6a3003","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq1","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF86378"
"2",1730830686927,"05/11/2024 18:18:06",1730830686838,0,"05/11/2024 18:18:06",193496,6,"task-9qxs",NA,41126380,12010659,NA,"complete",NA,"672a5d9ba02b654f3c6a3003","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq1","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",12590.5999999999,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF86378"
"3",1730830691496,"05/11/2024 18:18:11",1730830691446,0,"05/11/2024 18:18:11",193496,6,"task-9qxs",NA,41126380,12010659,NA,"complete",NA,"672a5d9ba02b654f3c6a3003","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq1","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",4602.80000000005,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF86378"
"4",1730830691590,"05/11/2024 18:18:11",1730830691449,0,"05/11/2024 18:18:11",193496,6,"task-9qxs",NA,41126380,12010659,NA,"complete",NA,"672a5d9ba02b654f3c6a3003","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq1","Spreadsheet1","",NA,"END TASK",NA,"","","",17739,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF86378"
"1",1730830797707,"05/11/2024 18:19:57",1730830797647,-8,"05/11/2024 10:19:57",193496,6,"task-9qxs",NA,41126437,12010684,NA,"complete",NA,"672a5eb1877c9349450834fa","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1707x960","1707x791",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq2","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF79935"
"2",1730830810159,"05/11/2024 18:20:10",1730830810169,-8,"05/11/2024 10:20:10",193496,6,"task-9qxs",NA,41126437,12010684,NA,"complete",NA,"672a5eb1877c9349450834fa","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1707x960","1707x791",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq2","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",12344,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF79935"
"3",1730830819839,"05/11/2024 18:20:19",1730830819820,-8,"05/11/2024 10:20:19",193496,6,"task-9qxs",NA,41126437,12010684,NA,"complete",NA,"672a5eb1877c9349450834fa","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1707x960","1707x791",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq2","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",9644,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF79935"
"4",1730830819880,"05/11/2024 18:20:19",1730830819823,-8,"05/11/2024 10:20:19",193496,6,"task-9qxs",NA,41126437,12010684,NA,"complete",NA,"672a5eb1877c9349450834fa","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1707x960","1707x791",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq2","Spreadsheet1","",NA,"END TASK",NA,"","","",22176,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF79935"
"1",1730830845649,"05/11/2024 18:20:45",1730830845459,-6,"05/11/2024 12:20:45",193496,6,"task-9qxs",NA,41126459,12010661,NA,"complete",NA,"672a5d5e9593616b59d1885c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x779",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq5","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF66344"
"2",1730830985623,"05/11/2024 18:23:05",1730830985468,-6,"05/11/2024 12:23:05",193496,6,"task-9qxs",NA,41126459,12010661,NA,"complete",NA,"672a5d5e9593616b59d1885c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x779",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq5","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",139509.199999928,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF66344"
"3",1730830993528,"05/11/2024 18:23:13",1730830993377,-6,"05/11/2024 12:23:13",193496,6,"task-9qxs",NA,41126459,12010661,NA,"complete",NA,"672a5d5e9593616b59d1885c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x779",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq5","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",7902.5,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF66344"
