"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"14",1698681218195,"30/10/2023 15:53:38",1698681218195,0,"30/10/2023 15:53:38",149691,4,"questionnaire-uu2n",NA,32578421,9641065,NA,"complete",NA,"653fce302916cc1b2847a58a","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x955",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF96180"
"1",1698680637002,"30/10/2023 15:43:57",1698680637002,0,"30/10/2023 15:43:57",149691,4,"questionnaire-uu2n",NA,32578435,9641086,NA,"rejected - time limit reached",NA,"653fcec88c7b4c248d47a53c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x657",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF73370"
"2",1698680671445,"30/10/2023 15:44:31",1698680671445,0,"30/10/2023 15:44:31",149691,4,"questionnaire-uu2n",NA,32578435,9641086,NA,"rejected - time limit reached",NA,"653fcec88c7b4c248d47a53c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x657",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",34449.607,34432.902,34449.607,34449.607,34432.902,34449.607,1,34449.607,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF73370"
"3",1698680671454,"30/10/2023 15:44:31",1698680671454,0,"30/10/2023 15:44:31",149691,4,"questionnaire-uu2n",NA,32578435,9641086,NA,"rejected - time limit reached",NA,"653fcec88c7b4c248d47a53c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x657",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",27073.481,34432.902,34449.607,27073.481,34432.902,34449.607,1,27073.481,7376.126,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF73370"
"4",1698680671457,"30/10/2023 15:44:31",1698680671457,0,"30/10/2023 15:44:31",149691,4,"questionnaire-uu2n",NA,32578435,9641086,NA,"rejected - time limit reached",NA,"653fcec88c7b4c248d47a53c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x657",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",31419.105,34432.902,34449.607,31419.105,34432.902,34449.607,1,31419.105,3030.502,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF73370"
"5",1698680671458,"30/10/2023 15:44:31",1698680671458,0,"30/10/2023 15:44:31",149691,4,"questionnaire-uu2n",NA,32578435,9641086,NA,"rejected - time limit reached",NA,"653fcec88c7b4c248d47a53c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x657",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",33567.112,34432.902,34449.607,33567.112,34432.902,34449.607,1,33567.112,882.495000000003,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF73370"
"6",1698680693503,"30/10/2023 15:44:53",1698680693503,0,"30/10/2023 15:44:53",149691,4,"questionnaire-uu2n",NA,32578435,9641086,NA,"rejected - time limit reached",NA,"653fcec88c7b4c248d47a53c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x657",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",22099.7900000022,22094.771,22099.7900000022,22099.7900000022,22094.771,22099.7900000022,1,22099.7900000022,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF73370"
"7",1698680693513,"30/10/2023 15:44:53",1698680693513,0,"30/10/2023 15:44:53",149691,4,"questionnaire-uu2n",NA,32578435,9641086,NA,"rejected - time limit reached",NA,"653fcec88c7b4c248d47a53c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x657",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",5860.755,22094.771,22108.89,5860.755,22094.771,22108.89,1,5860.755,16248.135,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF73370"
"8",1698680693516,"30/10/2023 15:44:53",1698680693516,0,"30/10/2023 15:44:53",149691,4,"questionnaire-uu2n",NA,32578435,9641086,NA,"rejected - time limit reached",NA,"653fcec88c7b4c248d47a53c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x657",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",9990.339,22094.771,22111.085,9990.339,22094.771,22111.085,1,9990.339,12120.746,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF73370"
"9",1698680693519,"30/10/2023 15:44:53",1698680693519,0,"30/10/2023 15:44:53",149691,4,"questionnaire-uu2n",NA,32578435,9641086,NA,"rejected - time limit reached",NA,"653fcec88c7b4c248d47a53c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x657",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",16350.65,22094.771,22111.085,16350.65,22094.771,22111.085,1,16350.65,5760.435,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF73370"
"10",1698680710528,"30/10/2023 15:45:10",1698680710528,0,"30/10/2023 15:45:10",149691,4,"questionnaire-uu2n",NA,32578435,9641086,NA,"rejected - time limit reached",NA,"653fcec88c7b4c248d47a53c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x657",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",17029.8189999993,17016.744,17029.8189999993,17029.8189999993,17016.744,17029.8189999993,1,17029.8189999993,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF73370"
"11",1698680710536,"30/10/2023 15:45:10",1698680710536,0,"30/10/2023 15:45:10",149691,4,"questionnaire-uu2n",NA,32578435,9641086,NA,"rejected - time limit reached",NA,"653fcec88c7b4c248d47a53c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x657",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",10489.748,17016.744,17033.454,10489.748,17016.744,17033.454,1,10489.748,6543.706,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF73370"
"12",1698680710538,"30/10/2023 15:45:10",1698680710538,0,"30/10/2023 15:45:10",149691,4,"questionnaire-uu2n",NA,32578435,9641086,NA,"rejected - time limit reached",NA,"653fcec88c7b4c248d47a53c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x657",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",12354.964,17016.744,17033.454,12354.964,17016.744,17033.454,1,12354.964,4678.49,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF73370"
"13",1698680710540,"30/10/2023 15:45:10",1698680710540,0,"30/10/2023 15:45:10",149691,4,"questionnaire-uu2n",NA,32578435,9641086,NA,"rejected - time limit reached",NA,"653fcec88c7b4c248d47a53c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x657",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",14852.373,17016.744,17033.454,14852.373,17016.744,17033.454,1,14852.373,2181.08100000001,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF73370"
"14",1698680710558,"30/10/2023 15:45:10",1698680710558,0,"30/10/2023 15:45:10",149691,4,"questionnaire-uu2n",NA,32578435,9641086,NA,"rejected - time limit reached",NA,"653fcec88c7b4c248d47a53c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x657",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF73370"
"1",1698680735096,"30/10/2023 15:45:35",1698680735096,0,"30/10/2023 15:45:35",149691,4,"questionnaire-uu2n",NA,32578466,9641074,NA,"rejected - time limit reached",NA,"653fce60cd09a4013ad16c4c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF03895"
"2",1698680776406,"30/10/2023 15:46:16",1698680776406,0,"30/10/2023 15:46:16",149691,4,"questionnaire-uu2n",NA,32578466,9641074,NA,"rejected - time limit reached",NA,"653fce60cd09a4013ad16c4c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",41299.091,41282.79,41299.091,41299.091,41282.79,41299.091,1,41299.091,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF03895"
"3",1698680776416,"30/10/2023 15:46:16",1698680776416,0,"30/10/2023 15:46:16",149691,4,"questionnaire-uu2n",NA,32578466,9641074,NA,"rejected - time limit reached",NA,"653fce60cd09a4013ad16c4c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",11957.224,41282.79,41299.091,11957.224,41282.79,41299.091,1,11957.224,29341.867,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF03895"
"4",1698680776418,"30/10/2023 15:46:16",1698680776418,0,"30/10/2023 15:46:16",149691,4,"questionnaire-uu2n",NA,32578466,9641074,NA,"rejected - time limit reached",NA,"653fce60cd09a4013ad16c4c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",33822.206,41282.79,41299.091,33822.206,41282.79,41299.091,1,33822.206,7476.885,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF03895"
"5",1698680776419,"30/10/2023 15:46:16",1698680776419,0,"30/10/2023 15:46:16",149691,4,"questionnaire-uu2n",NA,32578466,9641074,NA,"rejected - time limit reached",NA,"653fce60cd09a4013ad16c4c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",40517.089,41282.79,41299.091,40517.089,41282.79,41299.091,1,40517.089,782.002,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF03895"
"6",1698680793353,"30/10/2023 15:46:33",1698680793353,0,"30/10/2023 15:46:33",149691,4,"questionnaire-uu2n",NA,32578466,9641074,NA,"rejected - time limit reached",NA,"653fce60cd09a4013ad16c4c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",16993.5160000477,16986.321,16993.5160000477,16993.5160000477,16986.321,16993.5160000477,1,16993.5160000477,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF03895"
"7",1698680793358,"30/10/2023 15:46:33",1698680793358,0,"30/10/2023 15:46:33",149691,4,"questionnaire-uu2n",NA,32578466,9641074,NA,"rejected - time limit reached",NA,"653fce60cd09a4013ad16c4c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",5395.874,16986.321,16999.1159999523,5395.874,16986.321,16999.1159999523,1,5395.874,11603.2419999523,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF03895"
"8",1698680793360,"30/10/2023 15:46:33",1698680793360,0,"30/10/2023 15:46:33",149691,4,"questionnaire-uu2n",NA,32578466,9641074,NA,"rejected - time limit reached",NA,"653fce60cd09a4013ad16c4c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",8409.716,16986.321,17000.6159999523,8409.716,16986.321,17000.6159999523,1,8409.716,8590.89999995231,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF03895"
"9",1698680793362,"30/10/2023 15:46:33",1698680793362,0,"30/10/2023 15:46:33",149691,4,"questionnaire-uu2n",NA,32578466,9641074,NA,"rejected - time limit reached",NA,"653fce60cd09a4013ad16c4c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",16253.496,16986.321,17002.5160000477,16253.496,16986.321,17002.5160000477,1,16253.496,749.020000047683,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF03895"
"10",1698680818034,"30/10/2023 15:46:58",1698680818034,0,"30/10/2023 15:46:58",149691,4,"questionnaire-uu2n",NA,32578466,9641074,NA,"rejected - time limit reached",NA,"653fce60cd09a4013ad16c4c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",24687.7949999523,24679.441,24687.7949999523,24687.7949999523,24679.441,24687.7949999523,1,24687.7949999523,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF03895"
"11",1698680818044,"30/10/2023 15:46:58",1698680818044,0,"30/10/2023 15:46:58",149691,4,"questionnaire-uu2n",NA,32578466,9641074,NA,"rejected - time limit reached",NA,"653fce60cd09a4013ad16c4c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",14720.888,24679.441,24696.212,14720.888,24679.441,24696.212,1,14720.888,9975.32399999999,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF03895"
"12",1698680818046,"30/10/2023 15:46:58",1698680818046,0,"30/10/2023 15:46:58",149691,4,"questionnaire-uu2n",NA,32578466,9641074,NA,"rejected - time limit reached",NA,"653fce60cd09a4013ad16c4c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",17685.231,24679.441,24696.212,17685.231,24679.441,24696.212,1,17685.231,7010.98099999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF03895"
"13",1698680818048,"30/10/2023 15:46:58",1698680818048,0,"30/10/2023 15:46:58",149691,4,"questionnaire-uu2n",NA,32578466,9641074,NA,"rejected - time limit reached",NA,"653fce60cd09a4013ad16c4c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",21432.567,24679.441,24696.212,21432.567,24679.441,24696.212,1,21432.567,3263.64499999999,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF03895"
"14",1698680818063,"30/10/2023 15:46:58",1698680818063,0,"30/10/2023 15:46:58",149691,4,"questionnaire-uu2n",NA,32578466,9641074,NA,"rejected - time limit reached",NA,"653fce60cd09a4013ad16c4c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF03895"
"1",1698680903499,"30/10/2023 15:48:23",1698680903499,0,"30/10/2023 15:48:23",149691,4,"questionnaire-uu2n",NA,32578534,9641110,NA,"rejected - time limit reached",NA,"653fcfb830b9503ea6848ed6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF30844"
"2",1698680938744,"30/10/2023 15:48:58",1698680938744,0,"30/10/2023 15:48:58",149691,4,"questionnaire-uu2n",NA,32578534,9641110,NA,"rejected - time limit reached",NA,"653fcfb830b9503ea6848ed6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",35265.097999994,35250.357,35265.097999994,35265.097999994,35250.357,35265.097999994,1,35265.097999994,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF30844"
"3",1698680938746,"30/10/2023 15:48:58",1698680938746,0,"30/10/2023 15:48:58",149691,4,"questionnaire-uu2n",NA,32578534,9641110,NA,"rejected - time limit reached",NA,"653fcfb830b9503ea6848ed6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",17950.516,35250.357,35267.023,17950.516,35250.357,35267.023,1,17950.516,17316.507,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF30844"
"4",1698680938747,"30/10/2023 15:48:58",1698680938747,0,"30/10/2023 15:48:58",149691,4,"questionnaire-uu2n",NA,32578534,9641110,NA,"rejected - time limit reached",NA,"653fcfb830b9503ea6848ed6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",26500.707,35250.357,35267.023,26500.707,35250.357,35267.023,1,26500.707,8766.316,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF30844"
"5",1698680938747,"30/10/2023 15:48:58",1698680938747,0,"30/10/2023 15:48:58",149691,4,"questionnaire-uu2n",NA,32578534,9641110,NA,"rejected - time limit reached",NA,"653fcfb830b9503ea6848ed6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",34767.043,35250.357,35267.023,34767.043,35250.357,35267.023,1,34767.043,499.979999999996,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF30844"
"6",1698680988982,"30/10/2023 15:49:48",1698680988982,0,"30/10/2023 15:49:48",149691,4,"questionnaire-uu2n",NA,32578534,9641110,NA,"rejected - time limit reached",NA,"653fcfb830b9503ea6848ed6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",50260.041000006,50250.823,50260.041000006,50260.041000006,50250.823,50260.041000006,1,50260.041000006,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF30844"
"7",1698680988986,"30/10/2023 15:49:48",1698680988986,0,"30/10/2023 15:49:48",149691,4,"questionnaire-uu2n",NA,32578534,9641110,NA,"rejected - time limit reached",NA,"653fcfb830b9503ea6848ed6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",20499.989,50250.823,50264.4410000119,20499.989,50250.823,50264.4410000119,1,20499.989,29764.4520000119,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF30844"
"8",1698680988987,"30/10/2023 15:49:48",1698680988987,0,"30/10/2023 15:49:48",149691,4,"questionnaire-uu2n",NA,32578534,9641110,NA,"rejected - time limit reached",NA,"653fcfb830b9503ea6848ed6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",33834.255,50250.823,50265.141,33834.255,50250.823,50265.141,1,33834.255,16430.886,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF30844"
"9",1698680988987,"30/10/2023 15:49:48",1698680988987,0,"30/10/2023 15:49:48",149691,4,"questionnaire-uu2n",NA,32578534,9641110,NA,"rejected - time limit reached",NA,"653fcfb830b9503ea6848ed6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",48167.573,50250.823,50265.641,48167.573,50250.823,50265.641,1,48167.573,2098.068,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF30844"
"10",1698681029365,"30/10/2023 15:50:29",1698681029365,0,"30/10/2023 15:50:29",149691,4,"questionnaire-uu2n",NA,32578534,9641110,NA,"rejected - time limit reached",NA,"653fcfb830b9503ea6848ed6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",40393.417999994,40383.655,40393.417999994,40393.417999994,40383.655,40393.417999994,1,40393.417999994,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF30844"
