"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"2",1698682159540,"30/10/2023 16:09:19",1698682159507,0,"30/10/2023 16:09:19",149691,4,"task-9qxs",NA,32579234,9641169,NA,"rejected - time limit reached",NA,"653fd174549d4a415d2b04b4","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",7208,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF29232"
"3",1698682163992,"30/10/2023 16:09:23",1698682163957,0,"30/10/2023 16:09:23",149691,4,"task-9qxs",NA,32579234,9641169,NA,"rejected - time limit reached",NA,"653fd174549d4a415d2b04b4","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",4440,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF29232"
"4",1698682164049,"30/10/2023 16:09:24",1698682163965,0,"30/10/2023 16:09:23",149691,4,"task-9qxs",NA,32579234,9641169,NA,"rejected - time limit reached",NA,"653fd174549d4a415d2b04b4","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",11887,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF29232"
"1",1698681814858,"30/10/2023 16:03:34",1698681814997,0,"30/10/2023 16:03:34",149691,4,"task-9qxs",NA,32578983,9641185,NA,"rejected - time limit reached",NA,"653fd0c50e53526368b3a58c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x960","2304x1250",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF88491"
"2",1698681828950,"30/10/2023 16:03:48",1698681829144,0,"30/10/2023 16:03:49",149691,4,"task-9qxs",NA,32578983,9641185,NA,"rejected - time limit reached",NA,"653fd0c50e53526368b3a58c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x960","2304x1250",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",13372.2000000477,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF88491"
"3",1698681832410,"30/10/2023 16:03:52",1698681832593,0,"30/10/2023 16:03:52",149691,4,"task-9qxs",NA,32578983,9641185,NA,"rejected - time limit reached",NA,"653fd0c50e53526368b3a58c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x960","2304x1250",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",3431.70000004768,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF88491"
"4",1698681832491,"30/10/2023 16:03:52",1698681832605,0,"30/10/2023 16:03:52",149691,4,"task-9qxs",NA,32578983,9641185,NA,"rejected - time limit reached",NA,"653fd0c50e53526368b3a58c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x960","2304x1250",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",17608,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF88491"
"1",1698682051059,"30/10/2023 16:07:31",1698682050870,0,"30/10/2023 16:07:30",149691,4,"task-9qxs",NA,32579174,9641183,NA,"rejected - time limit reached",NA,"653fd2112f30f5dd8f7a5bb6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x815",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF11599"
"2",1698682064006,"30/10/2023 16:07:44",1698682063864,0,"30/10/2023 16:07:43",149691,4,"task-9qxs",NA,32579174,9641183,NA,"rejected - time limit reached",NA,"653fd2112f30f5dd8f7a5bb6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x815",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",12443.8999999762,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF11599"
"3",1698682070333,"30/10/2023 16:07:50",1698682070213,0,"30/10/2023 16:07:50",149691,4,"task-9qxs",NA,32579174,9641183,NA,"rejected - time limit reached",NA,"653fd2112f30f5dd8f7a5bb6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x815",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",6338.5,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF11599"
"4",1698682070397,"30/10/2023 16:07:50",1698682070218,0,"30/10/2023 16:07:50",149691,4,"task-9qxs",NA,32579174,9641183,NA,"rejected - time limit reached",NA,"653fd2112f30f5dd8f7a5bb6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x815",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",19348,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF11599"
"1",1698682157169,"30/10/2023 16:09:17",1698682156832,0,"30/10/2023 16:09:16",149691,4,"task-9qxs",NA,32579241,9641186,NA,"rejected - time limit reached",NA,"653fd219dbaab2548f7a4fa2","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1707x773",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF61059"
"2",1698682166537,"30/10/2023 16:09:26",1698682166469,0,"30/10/2023 16:09:26",149691,4,"task-9qxs",NA,32579241,9641186,NA,"rejected - time limit reached",NA,"653fd219dbaab2548f7a4fa2","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1707x773",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",9437.70000000112,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF61059"
"3",1698682170243,"30/10/2023 16:09:30",1698682170166,0,"30/10/2023 16:09:30",149691,4,"task-9qxs",NA,32579241,9641186,NA,"rejected - time limit reached",NA,"653fd219dbaab2548f7a4fa2","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1707x773",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",3685.79999999888,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF61059"
"4",1698682170288,"30/10/2023 16:09:30",1698682170170,0,"30/10/2023 16:09:30",149691,4,"task-9qxs",NA,32579241,9641186,NA,"rejected - time limit reached",NA,"653fd219dbaab2548f7a4fa2","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1707x773",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",13339,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF61059"
"1",1698682293820,"30/10/2023 16:11:33",1698682292606,0,"30/10/2023 16:11:32",149691,4,"task-9qxs",NA,32579314,9641234,NA,"rejected - time limit reached",NA,"653fd3d20c58d450865e48fa","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF21392"
"2",1698682304796,"30/10/2023 16:11:44",1698682303625,0,"30/10/2023 16:11:43",149691,4,"task-9qxs",NA,32579314,9641234,NA,"rejected - time limit reached",NA,"653fd3d20c58d450865e48fa","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",10884,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF21392"
"3",1698682308072,"30/10/2023 16:11:48",1698682306905,0,"30/10/2023 16:11:46",149691,4,"task-9qxs",NA,32579314,9641234,NA,"rejected - time limit reached",NA,"653fd3d20c58d450865e48fa","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",3274,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF21392"
"4",1698682308127,"30/10/2023 16:11:48",1698682306919,0,"30/10/2023 16:11:46",149691,4,"task-9qxs",NA,32579314,9641234,NA,"rejected - time limit reached",NA,"653fd3d20c58d450865e48fa","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",14313,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF21392"
"1",1698682412312,"30/10/2023 16:13:32",1698682412258,0,"30/10/2023 16:13:32",149691,4,"task-9qxs",NA,32579389,9641208,NA,"complete",NA,"653fd2d0190919264d120b91","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1512x982","1512x785",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF75168"
"2",1698682424521,"30/10/2023 16:13:44",1698682424517,0,"30/10/2023 16:13:44",149691,4,"task-9qxs",NA,32579389,9641208,NA,"complete",NA,"653fd2d0190919264d120b91","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1512x982","1512x785",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",12142,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF75168"
"3",1698682426878,"30/10/2023 16:13:46",1698682426824,0,"30/10/2023 16:13:46",149691,4,"task-9qxs",NA,32579389,9641208,NA,"complete",NA,"653fd2d0190919264d120b91","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1512x982","1512x785",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",2295,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF75168"
"4",1698682426946,"30/10/2023 16:13:46",1698682426829,0,"30/10/2023 16:13:46",149691,4,"task-9qxs",NA,32579389,9641208,NA,"complete",NA,"653fd2d0190919264d120b91","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1512x982","1512x785",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",14571,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF75168"
"1",1698682439196,"30/10/2023 16:13:59",1698682439123,0,"30/10/2023 16:13:59",149691,4,"task-9qxs",NA,32579407,9641227,NA,"complete",NA,"653fd3a130c721ed68d86850","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x595",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF65847"
"2",1698682459484,"30/10/2023 16:14:19",1698682459455,0,"30/10/2023 16:14:19",149691,4,"task-9qxs",NA,32579407,9641227,NA,"complete",NA,"653fd3a130c721ed68d86850","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x595",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",19783,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF65847"
"3",1698682464558,"30/10/2023 16:14:24",1698682464519,0,"30/10/2023 16:14:24",149691,4,"task-9qxs",NA,32579407,9641227,NA,"complete",NA,"653fd3a130c721ed68d86850","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x595",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",5055.20000000298,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF65847"
"4",1698682464620,"30/10/2023 16:14:24",1698682464527,0,"30/10/2023 16:14:24",149691,4,"task-9qxs",NA,32579407,9641227,NA,"complete",NA,"653fd3a130c721ed68d86850","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x595",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",25405,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF65847"
"1",1698682458799,"30/10/2023 16:14:18",1698682458629,0,"30/10/2023 16:14:18",149691,4,"task-9qxs",NA,32579419,9641213,NA,"complete",NA,"653fd307a616c979ca367f46","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","3440x1440","1743x1321",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF55869"
"2",1698682492601,"30/10/2023 16:14:52",1698682492483,0,"30/10/2023 16:14:52",149691,4,"task-9qxs",NA,32579419,9641213,NA,"complete",NA,"653fd307a616c979ca367f46","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","3440x1440","1743x1321",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",33739.2000000002,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF55869"
"3",1698682496167,"30/10/2023 16:14:56",1698682496069,0,"30/10/2023 16:14:56",149691,4,"task-9qxs",NA,32579419,9641213,NA,"complete",NA,"653fd307a616c979ca367f46","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","3440x1440","1743x1321",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",3582.70000000019,NA,"Enter Key","Cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF55869"
"4",1698682496215,"30/10/2023 16:14:56",1698682496072,0,"30/10/2023 16:14:56",149691,4,"task-9qxs",NA,32579419,9641213,NA,"complete",NA,"653fd307a616c979ca367f46","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","3440x1440","1743x1321",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",37443,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF55869"
"1",1698682491449,"30/10/2023 16:14:51",1698682491624,0,"30/10/2023 16:14:51",149691,4,"task-9qxs",NA,32579445,9641232,NA,"complete",NA,"653fd3c6549d4a415d2b04f6","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1280x720","1272x564",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF04349"
"2",1698682498134,"30/10/2023 16:14:58",1698682498354,0,"30/10/2023 16:14:58",149691,4,"task-9qxs",NA,32579445,9641232,NA,"complete",NA,"653fd3c6549d4a415d2b04f6","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1280x720","1272x564",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",6486.59999990463,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF04349"
"3",1698682499744,"30/10/2023 16:14:59",1698682499979,0,"30/10/2023 16:14:59",149691,4,"task-9qxs",NA,32579445,9641232,NA,"complete",NA,"653fd3c6549d4a415d2b04f6","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1280x720","1272x564",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",1603.70000004768,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF04349"
"4",1698682499880,"30/10/2023 16:14:59",1698682499982,0,"30/10/2023 16:14:59",149691,4,"task-9qxs",NA,32579445,9641232,NA,"complete",NA,"653fd3c6549d4a415d2b04f6","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1280x720","1272x564",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",8358,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF04349"
"1",1698682534199,"30/10/2023 16:15:34",1698682534104,0,"30/10/2023 16:15:34",149691,4,"task-9qxs",NA,32579469,9641222,NA,"complete",NA,"653fd386eb70cc08009691e1","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF57890"
"2",1698682542409,"30/10/2023 16:15:42",1698682542340,0,"30/10/2023 16:15:42",149691,4,"task-9qxs",NA,32579469,9641222,NA,"complete",NA,"653fd386eb70cc08009691e1","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",7942,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF57890"
"3",1698682546463,"30/10/2023 16:15:46",1698682546400,0,"30/10/2023 16:15:46",149691,4,"task-9qxs",NA,32579469,9641222,NA,"complete",NA,"653fd386eb70cc08009691e1","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",4044,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF57890"
"4",1698682546547,"30/10/2023 16:15:46",1698682546404,0,"30/10/2023 16:15:46",149691,4,"task-9qxs",NA,32579469,9641222,NA,"complete",NA,"653fd386eb70cc08009691e1","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",12300,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF57890"
"1",1698682756991,"30/10/2023 16:19:16",1698682756943,0,"30/10/2023 16:19:16",149691,4,"task-9qxs",NA,32579587,9641251,NA,"complete",NA,"653fd41ffb14fa1dfe793851","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x726",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF77468"
"2",1698682770352,"30/10/2023 16:19:30",1698682770336,0,"30/10/2023 16:19:30",149691,4,"task-9qxs",NA,32579587,9641251,NA,"complete",NA,"653fd41ffb14fa1dfe793851","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1519x726",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",13286.6000000015,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF77468"
"3",1698682772800,"30/10/2023 16:19:32",1698682772780,0,"30/10/2023 16:19:32",149691,4,"task-9qxs",NA,32579587,9641251,NA,"complete",NA,"653fd41ffb14fa1dfe793851","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1519x726",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",2436.5,NA,"Enter Key","Cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF77468"
"4",1698682772861,"30/10/2023 16:19:32",1698682772782,0,"30/10/2023 16:19:32",149691,4,"task-9qxs",NA,32579587,9641251,NA,"complete",NA,"653fd41ffb14fa1dfe793851","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1519x726",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",15839,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF77468"
"1",1698682785783,"30/10/2023 16:19:45",1698682868430,0,"30/10/2023 16:21:08",149691,4,"task-9qxs",NA,32579618,9641265,NA,"complete",NA,"653fd4745528909be390ef11","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x739",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF18235"
"2",1698682795481,"30/10/2023 16:19:55",1698682878151,0,"30/10/2023 16:21:18",149691,4,"task-9qxs",NA,32579618,9641265,NA,"complete",NA,"653fd4745528909be390ef11","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x739",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",9469.89999997616,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF18235"
"3",1698682798856,"30/10/2023 16:19:58",1698682881530,0,"30/10/2023 16:21:21",149691,4,"task-9qxs",NA,32579618,9641265,NA,"complete",NA,"653fd4745528909be390ef11","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x739",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3358.19999998808,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF18235"
"4",1698682798924,"30/10/2023 16:19:58",1698682881552,0,"30/10/2023 16:21:21",149691,4,"task-9qxs",NA,32579618,9641265,NA,"complete",NA,"653fd4745528909be390ef11","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x739",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",13123,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF18235"
