"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.vjic","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"8",1707930891787,"14/02/2024 17:14:51",1707930891787,0,"14/02/2024 17:14:51",163173,5,"questionnaire-uu2n",NA,35149730,10387564,NA,"complete",NA,"65ccf48b8a8e9c826f9c5ecf","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x929",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",10833.6,26817.5,26834.2,10833.6,26817.5,26834.2,1,10833.6,16000.6,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF10666"
"9",1707930891788,"14/02/2024 17:14:51",1707930891788,0,"14/02/2024 17:14:51",163173,5,"questionnaire-uu2n",NA,35149730,10387564,NA,"complete",NA,"65ccf48b8a8e9c826f9c5ecf","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x929",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",25417.5,26817.5,26834.2,25417.5,26817.5,26834.2,1,25417.5,1416.7,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF10666"
"10",1707930902105,"14/02/2024 17:15:02",1707930902105,0,"14/02/2024 17:15:02",163173,5,"questionnaire-uu2n",NA,35149730,10387564,NA,"complete",NA,"65ccf48b8a8e9c826f9c5ecf","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x929",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",10334.8,10333.5,10334.8,10334.8,10333.5,10334.8,1,10334.8,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF10666"
"11",1707930902107,"14/02/2024 17:15:02",1707930902107,0,"14/02/2024 17:15:02",163173,5,"questionnaire-uu2n",NA,35149730,10387564,NA,"complete",NA,"65ccf48b8a8e9c826f9c5ecf","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x929",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",3850,10333.5,10337.9000000238,3850,10333.5,10337.9000000238,1,3850,6487.90000002384,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF10666"
"12",1707930902108,"14/02/2024 17:15:02",1707930902108,0,"14/02/2024 17:15:02",163173,5,"questionnaire-uu2n",NA,35149730,10387564,NA,"complete",NA,"65ccf48b8a8e9c826f9c5ecf","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x929",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",7400.10000000001,10333.5,10338.4000000238,7400.10000000001,10333.5,10338.4000000238,1,7400.10000000001,2938.30000002384,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF10666"
"13",1707930902108,"14/02/2024 17:15:02",1707930902108,0,"14/02/2024 17:15:02",163173,5,"questionnaire-uu2n",NA,35149730,10387564,NA,"complete",NA,"65ccf48b8a8e9c826f9c5ecf","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x929",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",9700.2,10333.5,10338.9000000238,9700.2,10333.5,10338.9000000238,1,9700.2,638.700000023848,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF10666"
"14",1707930902112,"14/02/2024 17:15:02",1707930902112,0,"14/02/2024 17:15:02",163173,5,"questionnaire-uu2n",NA,35149730,10387564,NA,"complete",NA,"65ccf48b8a8e9c826f9c5ecf","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x929",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF10666"
"1",1707930941751,"14/02/2024 17:15:41",1707930941751,0,"14/02/2024 17:15:41",163173,5,"questionnaire-uu2n",NA,35149845,10387555,NA,"complete",NA,"65ccf482e1bae130ba2a80c2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x673",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF54374"
"2",1707930989500,"14/02/2024 17:16:29",1707930989500,0,"14/02/2024 17:16:29",163173,5,"questionnaire-uu2n",NA,35149845,10387555,NA,"complete",NA,"65ccf482e1bae130ba2a80c2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x673",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",47747.0839999999,47732.284,47747.0839999999,47747.0839999999,47732.284,47747.0839999999,1,47747.0839999999,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF54374"
"3",1707930989508,"14/02/2024 17:16:29",1707930989508,0,"14/02/2024 17:16:29",163173,5,"questionnaire-uu2n",NA,35149845,10387555,NA,"complete",NA,"65ccf482e1bae130ba2a80c2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x673",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",18216.484,47732.284,47748.984,18216.484,47732.284,47748.984,1,18216.484,29532.5,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF54374"
"4",1707930989510,"14/02/2024 17:16:29",1707930989510,0,"14/02/2024 17:16:29",163173,5,"questionnaire-uu2n",NA,35149845,10387555,NA,"complete",NA,"65ccf482e1bae130ba2a80c2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x673",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",42782.484,47732.284,47748.984,42782.484,47732.284,47748.984,1,42782.484,4966.49999999999,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF54374"
"5",1707930989512,"14/02/2024 17:16:29",1707930989512,0,"14/02/2024 17:16:29",163173,5,"questionnaire-uu2n",NA,35149845,10387555,NA,"complete",NA,"65ccf482e1bae130ba2a80c2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x673",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",46715.684,47732.284,47748.984,46715.684,47732.284,47748.984,1,46715.684,1033.3,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF54374"
"6",1707931082987,"14/02/2024 17:18:02",1707931082987,0,"14/02/2024 17:18:02",163173,5,"questionnaire-uu2n",NA,35149845,10387555,NA,"complete",NA,"65ccf482e1bae130ba2a80c2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x673",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",93514.7,93497.9,93514.7,93514.7,93497.9,93514.7,1,93514.7,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF54374"
"7",1707931082993,"14/02/2024 17:18:02",1707931082993,0,"14/02/2024 17:18:02",163173,5,"questionnaire-uu2n",NA,35149845,10387555,NA,"complete",NA,"65ccf482e1bae130ba2a80c2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x673",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",6083.2,93497.9,93514.7,6083.2,93497.9,93514.7,1,6083.2,87431.5,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF54374"
"8",1707931082995,"14/02/2024 17:18:02",1707931082995,0,"14/02/2024 17:18:02",163173,5,"questionnaire-uu2n",NA,35149845,10387555,NA,"complete",NA,"65ccf482e1bae130ba2a80c2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x673",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",9933.1,93497.9,93514.7,9933.1,93497.9,93514.7,1,9933.1,83581.6,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF54374"
"9",1707931082996,"14/02/2024 17:18:02",1707931082996,0,"14/02/2024 17:18:02",163173,5,"questionnaire-uu2n",NA,35149845,10387555,NA,"complete",NA,"65ccf482e1bae130ba2a80c2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x673",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",92331.2,93497.9,93514.7,92331.2,93497.9,93514.7,1,92331.2,1183.5,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF54374"
"10",1707931089510,"14/02/2024 17:18:09",1707931089510,0,"14/02/2024 17:18:09",163173,5,"questionnaire-uu2n",NA,35149845,10387555,NA,"complete",NA,"65ccf482e1bae130ba2a80c2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x673",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",6540.80000000005,6534,6540.80000000005,6540.80000000005,6534,6540.80000000005,1,6540.80000000005,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF54374"
"11",1707931116914,"14/02/2024 17:18:36",1707931116914,0,"14/02/2024 17:18:36",163173,5,"questionnaire-uu2n",NA,35149845,10387555,NA,"complete",NA,"65ccf482e1bae130ba2a80c2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x673",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",33945.2,33932.5,33945.2,33945.2,33932.5,33945.2,1,33945.2,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF54374"
"12",1707931116921,"14/02/2024 17:18:36",1707931116921,0,"14/02/2024 17:18:36",163173,5,"questionnaire-uu2n",NA,35149845,10387555,NA,"complete",NA,"65ccf482e1bae130ba2a80c2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x673",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",9649.60000000001,33932.5,33949.2,9649.60000000001,33932.5,33949.2,1,9649.60000000001,24299.6,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF54374"
"13",1707931116923,"14/02/2024 17:18:36",1707931116923,0,"14/02/2024 17:18:36",163173,5,"questionnaire-uu2n",NA,35149845,10387555,NA,"complete",NA,"65ccf482e1bae130ba2a80c2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x673",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",15716.3,33932.5,33949.2,15716.3,33932.5,33949.2,1,15716.3,18232.9,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF54374"
"14",1707931116925,"14/02/2024 17:18:36",1707931116925,0,"14/02/2024 17:18:36",163173,5,"questionnaire-uu2n",NA,35149845,10387555,NA,"complete",NA,"65ccf482e1bae130ba2a80c2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x673",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",32199.2,33932.5,33949.2,32199.2,33932.5,33949.2,1,32199.2,1750,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF54374"
"15",1707931116941,"14/02/2024 17:18:36",1707931116941,0,"14/02/2024 17:18:36",163173,5,"questionnaire-uu2n",NA,35149845,10387555,NA,"complete",NA,"65ccf482e1bae130ba2a80c2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x673",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF54374"
"1",1707931053061,"14/02/2024 17:17:33",1707931053061,0,"14/02/2024 17:17:33",163173,5,"questionnaire-uu2n",NA,35149984,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF02797"
"2",1707931081387,"14/02/2024 17:18:01",1707931081387,0,"14/02/2024 17:18:01",163173,5,"questionnaire-uu2n",NA,35149984,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",28332.068,28314.768,28332.068,28332.068,28314.768,28332.068,1,28332.068,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF02797"
"3",1707931081389,"14/02/2024 17:18:01",1707931081389,0,"14/02/2024 17:18:01",163173,5,"questionnaire-uu2n",NA,35149984,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",11212.268,28314.768,28332.268,11212.268,28314.768,28332.268,1,11212.268,17120,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF02797"
"4",1707931081389,"14/02/2024 17:18:01",1707931081389,0,"14/02/2024 17:18:01",163173,5,"questionnaire-uu2n",NA,35149984,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",18987.468,28314.768,28332.268,18987.468,28314.768,28332.268,1,18987.468,9344.8,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF02797"
"5",1707931081389,"14/02/2024 17:18:01",1707931081389,0,"14/02/2024 17:18:01",163173,5,"questionnaire-uu2n",NA,35149984,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",25544.568,28314.768,28332.268,25544.568,28314.768,28332.268,1,25544.568,2787.7,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF02797"
"6",1707931099616,"14/02/2024 17:18:19",1707931099616,0,"14/02/2024 17:18:19",163173,5,"questionnaire-uu2n",NA,35149984,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",18250.6999999985,18236.3,18250.6999999985,18250.6999999985,18236.3,18250.6999999985,1,18250.6999999985,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF02797"
"7",1707931099618,"14/02/2024 17:18:19",1707931099618,0,"14/02/2024 17:18:19",163173,5,"questionnaire-uu2n",NA,35149984,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",4354.9,18236.3,18252.6,4354.9,18236.3,18252.6,1,4354.9,13897.7,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF02797"
"8",1707931099618,"14/02/2024 17:18:19",1707931099618,0,"14/02/2024 17:18:19",163173,5,"questionnaire-uu2n",NA,35149984,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",7023.6,18236.3,18252.6,7023.6,18236.3,18252.6,1,7023.6,11229,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF02797"
"9",1707931099619,"14/02/2024 17:18:19",1707931099619,0,"14/02/2024 17:18:19",163173,5,"questionnaire-uu2n",NA,35149984,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",14699.2,18236.3,18252.6,14699.2,18236.3,18252.6,1,14699.2,3553.4,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF02797"
"10",1707931116818,"14/02/2024 17:18:36",1707931116818,0,"14/02/2024 17:18:36",163173,5,"questionnaire-uu2n",NA,35149984,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",17216.700000003,17202,17216.700000003,17216.700000003,17202,17216.700000003,1,17216.700000003,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF02797"
"11",1707931116820,"14/02/2024 17:18:36",1707931116820,0,"14/02/2024 17:18:36",163173,5,"questionnaire-uu2n",NA,35149984,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",8959.7,17202,17218.1,8959.7,17202,17218.1,1,8959.7,8258.4,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF02797"
"12",1707931116820,"14/02/2024 17:18:36",1707931116820,0,"14/02/2024 17:18:36",163173,5,"questionnaire-uu2n",NA,35149984,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",12431,17202,17218.1,12431,17202,17218.1,1,12431,4787.1,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF02797"
"13",1707931116820,"14/02/2024 17:18:36",1707931116820,0,"14/02/2024 17:18:36",163173,5,"questionnaire-uu2n",NA,35149984,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",15567.5,17202,17218.1,15567.5,17202,17218.1,1,15567.5,1650.6,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF02797"
"14",1707931116824,"14/02/2024 17:18:36",1707931116824,0,"14/02/2024 17:18:36",163173,5,"questionnaire-uu2n",NA,35149984,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF02797"
"1",1707931132038,"14/02/2024 17:18:52",1707931132038,0,"14/02/2024 17:18:52",163173,5,"questionnaire-uu2n",NA,35150078,10387499,NA,"complete",NA,"65ccf3430ed0fd86d10054a7","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","958x943",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF01065"
"2",1707931151683,"14/02/2024 17:19:11",1707931151683,0,"14/02/2024 17:19:11",163173,5,"questionnaire-uu2n",NA,35150078,10387499,NA,"complete",NA,"65ccf3430ed0fd86d10054a7","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","958x943",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",19648.5,19644.5,19648.5,19648.5,19644.5,19648.5,1,19648.5,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF01065"
"3",1707931151684,"14/02/2024 17:19:11",1707931151684,0,"14/02/2024 17:19:11",163173,5,"questionnaire-uu2n",NA,35150078,10387499,NA,"complete",NA,"65ccf3430ed0fd86d10054a7","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","958x943",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",9618,19644.5,19648.5,9618,19644.5,19648.5,1,9618,10030.5,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF01065"
"4",1707931151684,"14/02/2024 17:19:11",1707931151684,0,"14/02/2024 17:19:11",163173,5,"questionnaire-uu2n",NA,35150078,10387499,NA,"complete",NA,"65ccf3430ed0fd86d10054a7","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","958x943",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",14768.8,19644.5,19648.5,14768.8,19644.5,19648.5,1,14768.8,4879.7,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF01065"
"5",1707931151684,"14/02/2024 17:19:11",1707931151684,0,"14/02/2024 17:19:11",163173,5,"questionnaire-uu2n",NA,35150078,10387499,NA,"complete",NA,"65ccf3430ed0fd86d10054a7","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","958x943",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",19235.7,19644.5,19648.5,19235.7,19644.5,19648.5,1,19235.7,412.799999999999,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF01065"
"6",1707931167690,"14/02/2024 17:19:27",1707931167690,0,"14/02/2024 17:19:27",163173,5,"questionnaire-uu2n",NA,35150078,10387499,NA,"complete",NA,"65ccf3430ed0fd86d10054a7","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","958x943",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",16014.1000000015,16012.2,16014.1000000015,16014.1000000015,16012.2,16014.1000000015,1,16014.1000000015,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF01065"
