"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.vjic","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"3",1707931477695,"14/02/2024 17:24:37",1707931477617,0,"14/02/2024 17:24:37",163173,5,"task-9qxs",NA,35150498,10387499,NA,"complete",NA,"65ccf3430ed0fd86d10054a7","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","956x943",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",1855.59999999404,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF01065"
"4",1707931477746,"14/02/2024 17:24:37",1707931477619,0,"14/02/2024 17:24:37",163173,5,"task-9qxs",NA,35150498,10387499,NA,"complete",NA,"65ccf3430ed0fd86d10054a7","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","956x943",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",24984,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF01065"
"1",1707931608204,"14/02/2024 17:26:48",1707931606614,0,"14/02/2024 17:26:46",163173,5,"task-9qxs",NA,35150695,10387491,NA,"complete",NA,"65ccf38b7c8fa41cb1d4ae4d","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF23119"
"2",1707931616157,"14/02/2024 17:26:56",1707931614606,0,"14/02/2024 17:26:54",163173,5,"task-9qxs",NA,35150695,10387491,NA,"complete",NA,"65ccf38b7c8fa41cb1d4ae4d","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",4,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",7832,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF23119"
"3",1707931620397,"14/02/2024 17:27:00",1707931618848,0,"14/02/2024 17:26:58",163173,5,"task-9qxs",NA,35150695,10387491,NA,"complete",NA,"65ccf38b7c8fa41cb1d4ae4d","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",4,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",4235.69999999553,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF23119"
"4",1707931620457,"14/02/2024 17:27:00",1707931618851,0,"14/02/2024 17:26:58",163173,5,"task-9qxs",NA,35150695,10387491,NA,"complete",NA,"65ccf38b7c8fa41cb1d4ae4d","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",12237,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF23119"
"1",1707931382420,"14/02/2024 17:23:02",1707931380632,0,"14/02/2024 17:23:00",163173,5,"task-9qxs",NA,35150408,10387626,NA,"complete",NA,"65ccf540792c7d5ae6024ccb","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","2048x926",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF62405"
"2",1707931389274,"14/02/2024 17:23:09",1707931387425,0,"14/02/2024 17:23:07",163173,5,"task-9qxs",NA,35150408,10387626,NA,"complete",NA,"65ccf540792c7d5ae6024ccb","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","2048x926",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",6473.40000009537,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF62405"
"3",1707931392783,"14/02/2024 17:23:12",1707931391035,0,"14/02/2024 17:23:11",163173,5,"task-9qxs",NA,35150408,10387626,NA,"complete",NA,"65ccf540792c7d5ae6024ccb","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","2048x926",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3600.19999980927,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF62405"
"4",1707931392872,"14/02/2024 17:23:12",1707931391046,0,"14/02/2024 17:23:11",163173,5,"task-9qxs",NA,35150408,10387626,NA,"complete",NA,"65ccf540792c7d5ae6024ccb","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","2048x926",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",10414,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF62405"
"1",1707931430651,"14/02/2024 17:23:50",1707931428845,0,"14/02/2024 17:23:48",163173,5,"task-9qxs",NA,35150468,10387564,NA,"complete",NA,"65ccf48b8a8e9c826f9c5ecf","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x929",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF10666"
"2",1707931438202,"14/02/2024 17:23:58",1707931436440,0,"14/02/2024 17:23:56",163173,5,"task-9qxs",NA,35150468,10387564,NA,"complete",NA,"65ccf48b8a8e9c826f9c5ecf","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x929",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",7463.69999992847,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF10666"
"3",1707931441179,"14/02/2024 17:24:01",1707931439421,0,"14/02/2024 17:23:59",163173,5,"task-9qxs",NA,35150468,10387564,NA,"complete",NA,"65ccf48b8a8e9c826f9c5ecf","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x929",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",2972.80000007153,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF10666"
"4",1707931441250,"14/02/2024 17:24:01",1707931439425,0,"14/02/2024 17:23:59",163173,5,"task-9qxs",NA,35150468,10387564,NA,"complete",NA,"65ccf48b8a8e9c826f9c5ecf","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x929",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",10581,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF10666"
"1",1707931458937,"14/02/2024 17:24:18",1707931458881,0,"14/02/2024 17:24:18",163173,5,"task-9qxs",NA,35150505,10387633,NA,"complete",NA,"65ccf57bc06aada397cbe508","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x833",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF36379"
"2",1707931466486,"14/02/2024 17:24:26",1707931466389,0,"14/02/2024 17:24:26",163173,5,"task-9qxs",NA,35150505,10387633,NA,"complete",NA,"65ccf57bc06aada397cbe508","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x833",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",7389.19999992847,NA,"Enter Key","BUTTERFLY",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF36379"
"3",1707931468757,"14/02/2024 17:24:28",1707931468600,0,"14/02/2024 17:24:28",163173,5,"task-9qxs",NA,35150505,10387633,NA,"complete",NA,"65ccf57bc06aada397cbe508","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x833",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2199.89999997616,NA,"Enter Key","SHEEP",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF36379"
"4",1707931468812,"14/02/2024 17:24:28",1707931468603,0,"14/02/2024 17:24:28",163173,5,"task-9qxs",NA,35150505,10387633,NA,"complete",NA,"65ccf57bc06aada397cbe508","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x833",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",9722,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF36379"
"1",1707931599817,"14/02/2024 17:26:39",1707931597993,0,"14/02/2024 17:26:37",163173,5,"task-9qxs",NA,35150683,10387524,NA,"complete",NA,"65ccf40ac163c204f747e289","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF64836"
"2",1707931612396,"14/02/2024 17:26:52",1707931610622,0,"14/02/2024 17:26:50",163173,5,"task-9qxs",NA,35150683,10387524,NA,"complete",NA,"65ccf40ac163c204f747e289","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",12492.8999999985,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF64836"
"3",1707931614876,"14/02/2024 17:26:54",1707931613085,0,"14/02/2024 17:26:53",163173,5,"task-9qxs",NA,35150683,10387524,NA,"complete",NA,"65ccf40ac163c204f747e289","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2457.80000000447,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF64836"
"4",1707931614940,"14/02/2024 17:26:54",1707931613087,0,"14/02/2024 17:26:53",163173,5,"task-9qxs",NA,35150683,10387524,NA,"complete",NA,"65ccf40ac163c204f747e289","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",15094,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF64836"
"1",1707931664547,"14/02/2024 17:27:44",1707931665387,0,"14/02/2024 17:27:45",163173,5,"task-9qxs",NA,35150780,10387604,NA,"complete",NA,"65ccf509ab1e0c50343ca407","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF41746"
"2",1707931677046,"14/02/2024 17:27:57",1707931677903,0,"14/02/2024 17:27:57",163173,5,"task-9qxs",NA,35150780,10387604,NA,"complete",NA,"65ccf509ab1e0c50343ca407","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",1,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",12362.3999999762,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF41746"
"3",1707931680713,"14/02/2024 17:28:00",1707931681576,0,"14/02/2024 17:28:01",163173,5,"task-9qxs",NA,35150780,10387604,NA,"complete",NA,"65ccf509ab1e0c50343ca407","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",1,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",3668.79999995232,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF41746"
"4",1707931680751,"14/02/2024 17:28:00",1707931681579,0,"14/02/2024 17:28:01",163173,5,"task-9qxs",NA,35150780,10387604,NA,"complete",NA,"65ccf509ab1e0c50343ca407","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",16192,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF41746"
"1",1707931720645,"14/02/2024 17:28:40",1707931720503,0,"14/02/2024 17:28:40",163173,5,"task-9qxs",NA,35150858,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF05446"
"2",1707931726823,"14/02/2024 17:28:46",1707931726740,0,"14/02/2024 17:28:46",163173,5,"task-9qxs",NA,35150858,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",6033.90000000037,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF05446"
"3",1707931728769,"14/02/2024 17:28:48",1707931728688,0,"14/02/2024 17:28:48",163173,5,"task-9qxs",NA,35150858,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",1939.40000000037,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF05446"
"4",1707931728832,"14/02/2024 17:28:48",1707931728690,0,"14/02/2024 17:28:48",163173,5,"task-9qxs",NA,35150858,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",8187,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF05446"
"1",1707931748271,"14/02/2024 17:29:08",1707931749250,0,"14/02/2024 17:29:09",163173,5,"task-9qxs",NA,35150896,10387663,NA,"complete",NA,"65ccf5e94f2075e81ebd114e","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1600x1000","1600x912",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF96993"
"2",1707931757952,"14/02/2024 17:29:17",1707931758971,0,"14/02/2024 17:29:18",163173,5,"task-9qxs",NA,35150896,10387663,NA,"complete",NA,"65ccf5e94f2075e81ebd114e","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1600x1000","1600x912",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",9416.89999997616,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF96993"
"3",1707931759917,"14/02/2024 17:29:19",1707931760942,0,"14/02/2024 17:29:20",163173,5,"task-9qxs",NA,35150896,10387663,NA,"complete",NA,"65ccf5e94f2075e81ebd114e","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1600x1000","1600x912",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",1964.40000009537,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF96993"
"4",1707931759963,"14/02/2024 17:29:19",1707931760944,0,"14/02/2024 17:29:20",163173,5,"task-9qxs",NA,35150896,10387663,NA,"complete",NA,"65ccf5e94f2075e81ebd114e","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1600x1000","1600x912",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",11694,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF96993"
"1",1707931855466,"14/02/2024 17:30:55",1707931852525,0,"14/02/2024 17:30:52",163173,5,"task-9qxs",NA,35151020,10387698,NA,"complete",NA,"65ccf677d89ea75f23a6f20f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF62264"
"2",1707931861906,"14/02/2024 17:31:01",1707931859021,0,"14/02/2024 17:30:59",163173,5,"task-9qxs",NA,35151020,10387698,NA,"complete",NA,"65ccf677d89ea75f23a6f20f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",3,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",6326.29999995232,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF62264"
"3",1707931865554,"14/02/2024 17:31:05",1707931862664,0,"14/02/2024 17:31:02",163173,5,"task-9qxs",NA,35151020,10387698,NA,"complete",NA,"65ccf677d89ea75f23a6f20f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",3,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3632.59999996424,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF62264"
"4",1707931865791,"14/02/2024 17:31:05",1707931862669,0,"14/02/2024 17:31:02",163173,5,"task-9qxs",NA,35151020,10387698,NA,"complete",NA,"65ccf677d89ea75f23a6f20f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",10144,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF62264"
"1",1707931907229,"14/02/2024 17:31:47",1707931902317,0,"14/02/2024 17:31:42",163173,5,"task-9qxs",NA,35151099,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF56705"
"2",1707931912201,"14/02/2024 17:31:52",1707931907234,0,"14/02/2024 17:31:47",163173,5,"task-9qxs",NA,35151099,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",4680,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF56705"
"3",1707931914543,"14/02/2024 17:31:54",1707931909673,0,"14/02/2024 17:31:49",163173,5,"task-9qxs",NA,35151099,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2408,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF56705"
"4",1707931914656,"14/02/2024 17:31:54",1707931909685,0,"14/02/2024 17:31:49",163173,5,"task-9qxs",NA,35151099,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",7368,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF56705"
"1",1707931916839,"14/02/2024 17:31:56",1707931917409,0,"14/02/2024 17:31:57",163173,5,"task-9qxs",NA,35151111,10387660,NA,"complete",NA,"65ccf5aec925b33add15f64a","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF53772"
"2",1707931927136,"14/02/2024 17:32:07",1707931927562,0,"14/02/2024 17:32:07",163173,5,"task-9qxs",NA,35151111,10387660,NA,"complete",NA,"65ccf5aec925b33add15f64a","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",3,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",9687.70000000298,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF53772"
"3",1707931931493,"14/02/2024 17:32:11",1707931931939,0,"14/02/2024 17:32:11",163173,5,"task-9qxs",NA,35151111,10387660,NA,"complete",NA,"65ccf5aec925b33add15f64a","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",3,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",4359.60000000894,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF53772"
"4",1707931931819,"14/02/2024 17:32:11",1707931931949,0,"14/02/2024 17:32:11",163173,5,"task-9qxs",NA,35151111,10387660,NA,"complete",NA,"65ccf5aec925b33add15f64a","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",14540,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF53772"
"1",1707932004321,"14/02/2024 17:33:24",1707932004573,0,"14/02/2024 17:33:24",163173,5,"task-9qxs",NA,35151219,10387669,NA,"complete",NA,"65ccf5c37b5daf953908dda9","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF66727"
