"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"2",1718889653072,"20/06/2024 13:20:53",1718889652742,1,"20/06/2024 14:20:52",178265,9,"task-9qxs",NA,38395944,11285472,NA,"complete",NA,"667427edab2b66350d5601d2","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x593",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",17018,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF02217"
"3",1718889655179,"20/06/2024 13:20:55",1718889654993,1,"20/06/2024 14:20:54",178265,9,"task-9qxs",NA,38395944,11285472,NA,"complete",NA,"667427edab2b66350d5601d2","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x593",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2232.39999999851,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF02217"
"4",1718889655391,"20/06/2024 13:20:55",1718889654997,1,"20/06/2024 14:20:54",178265,9,"task-9qxs",NA,38395944,11285472,NA,"complete",NA,"667427edab2b66350d5601d2","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x593",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",19710,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF02217"
"1",1718890227080,"20/06/2024 13:30:27",1718890227038,-4,"20/06/2024 09:30:27",178265,9,"task-9qxs",NA,38396267,11285566,NA,"complete",NA,"66741affc3b799be351043ba","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","638x632",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF31972"
"2",1718890269960,"20/06/2024 13:31:09",1718890269943,-4,"20/06/2024 09:31:09",178265,9,"task-9qxs",NA,38396267,11285566,NA,"complete",NA,"66741affc3b799be351043ba","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","638x632",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",39784.5,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF31972"
"3",1718890274829,"20/06/2024 13:31:14",1718890274797,-4,"20/06/2024 09:31:14",178265,9,"task-9qxs",NA,38396267,11285566,NA,"complete",NA,"66741affc3b799be351043ba","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","638x632",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",4826,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF31972"
"4",1718890275244,"20/06/2024 13:31:15",1718890274803,-4,"20/06/2024 09:31:14",178265,9,"task-9qxs",NA,38396267,11285566,NA,"complete",NA,"66741affc3b799be351043ba","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","638x632",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",47765,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF31972"
"1",1718891621795,"20/06/2024 13:53:41",1718891621011,1,"20/06/2024 14:53:41",178265,9,"task-9qxs",NA,38396929,11285719,NA,"complete",NA,"66741bff01568cce646e784f","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF94218"
"2",1718891678750,"20/06/2024 13:54:38",1718891635654,1,"20/06/2024 14:53:55",178265,9,"task-9qxs",NA,38396929,11285719,NA,"complete",NA,"66741bff01568cce646e784f","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",11949.0999999999,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF94218"
"3",1718891678750,"20/06/2024 13:54:38",1718891643028,1,"20/06/2024 14:54:03",178265,9,"task-9qxs",NA,38396929,11285719,NA,"complete",NA,"66741bff01568cce646e784f","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",7367,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF94218"
"4",1718891678750,"20/06/2024 13:54:38",1718891643036,1,"20/06/2024 14:54:03",178265,9,"task-9qxs",NA,38396929,11285719,NA,"complete",NA,"66741bff01568cce646e784f","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",22025,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF94218"
