"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"8",1695455387994,"23/09/2023 07:49:47",1695440987994,-4,"22/09/2023 23:49:47",142342,3,"questionnaire-uu2n",NA,31805822,9406858,NA,"complete","uuylqg","3NVC2EB65WY7XUP19SP6KPK78PYY34","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGAFBECD",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",7769.538,17850.109,17878.5050000477,7769.538,17850.109,17878.5050000477,1,7769.538,10108.9670000477,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT40441"
"9",1695455387994,"23/09/2023 07:49:47",1695440987994,-4,"22/09/2023 23:49:47",142342,3,"questionnaire-uu2n",NA,31805822,9406858,NA,"complete","uuylqg","3NVC2EB65WY7XUP19SP6KPK78PYY34","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGAFBECD",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",12607.973,17850.109,17878.7050000954,12607.973,17850.109,17878.7050000954,1,12607.973,5270.73200009537,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT40441"
"10",1695455403495,"23/09/2023 07:50:03",1695441003495,-4,"22/09/2023 23:50:03",142342,3,"questionnaire-uu2n",NA,31805822,9406858,NA,"complete","uuylqg","3NVC2EB65WY7XUP19SP6KPK78PYY34","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGAFBECD",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",15529.2959999046,15524.504,15529.2959999046,15529.2959999046,15524.504,15529.2959999046,1,15529.2959999046,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT40441"
"11",1695455403497,"23/09/2023 07:50:03",1695441003497,-4,"22/09/2023 23:50:03",142342,3,"questionnaire-uu2n",NA,31805822,9406858,NA,"complete","uuylqg","3NVC2EB65WY7XUP19SP6KPK78PYY34","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGAFBECD",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",2217.652,15524.504,15530.8960000477,2217.652,15524.504,15530.8960000477,1,2217.652,13313.2440000477,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT40441"
"12",1695455403497,"23/09/2023 07:50:03",1695441003497,-4,"22/09/2023 23:50:03",142342,3,"questionnaire-uu2n",NA,31805822,9406858,NA,"complete","uuylqg","3NVC2EB65WY7XUP19SP6KPK78PYY34","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGAFBECD",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",7245.319,15524.504,15531.3960000477,7245.319,15524.504,15531.3960000477,1,7245.319,8286.07700004768,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT40441"
"13",1695455403497,"23/09/2023 07:50:03",1695441003497,-4,"22/09/2023 23:50:03",142342,3,"questionnaire-uu2n",NA,31805822,9406858,NA,"complete","uuylqg","3NVC2EB65WY7XUP19SP6KPK78PYY34","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGAFBECD",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",11504.639,15524.504,15531.7959999046,11504.639,15524.504,15531.7959999046,1,11504.639,4027.15699990463,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT40441"
"14",1695455403499,"23/09/2023 07:50:03",1695441003499,-4,"22/09/2023 23:50:03",142342,3,"questionnaire-uu2n",NA,31805822,9406858,NA,"complete","uuylqg","3NVC2EB65WY7XUP19SP6KPK78PYY34","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGAFBECD",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT40441"
"1",1695436993522,"23/09/2023 02:43:13",1695422593522,-4,"22/09/2023 18:43:13",142342,3,"questionnaire-uu2n",NA,31806138,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT30509"
"2",1695437005791,"23/09/2023 02:43:25",1695422605791,-4,"22/09/2023 18:43:25",142342,3,"questionnaire-uu2n",NA,31806138,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",12289.888,12285.172,12289.888,12289.888,12285.172,12289.888,1,12289.888,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT30509"
"3",1695437005794,"23/09/2023 02:43:25",1695422605794,-4,"22/09/2023 18:43:25",142342,3,"questionnaire-uu2n",NA,31806138,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",2426.865,12285.172,12297.888,2426.865,12285.172,12297.888,1,2426.865,9871.023,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT30509"
"4",1695437005794,"23/09/2023 02:43:25",1695422605794,-4,"22/09/2023 18:43:25",142342,3,"questionnaire-uu2n",NA,31806138,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",2998.517,12285.172,12298.1879999523,2998.517,12285.172,12298.1879999523,1,2998.517,9299.67099995232,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT30509"
"5",1695437005794,"23/09/2023 02:43:25",1695422605794,-4,"22/09/2023 18:43:25",142342,3,"questionnaire-uu2n",NA,31806138,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",8199.463,12285.172,12298.4879999046,8199.463,12285.172,12298.4879999046,1,8199.463,4099.02499990463,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT30509"
"6",1695437023954,"23/09/2023 02:43:43",1695422623954,-4,"22/09/2023 18:43:43",142342,3,"questionnaire-uu2n",NA,31806138,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",18172.716,18167.348,18172.716,18172.716,18167.348,18172.716,1,18172.716,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT30509"
"7",1695437023959,"23/09/2023 02:43:43",1695422623959,-4,"22/09/2023 18:43:43",142342,3,"questionnaire-uu2n",NA,31806138,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",1819.048,18167.348,18177.9159998093,1819.048,18167.348,18177.9159998093,1,1819.048,16358.8679998093,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT30509"
"8",1695437023960,"23/09/2023 02:43:43",1695422623960,-4,"22/09/2023 18:43:43",142342,3,"questionnaire-uu2n",NA,31806138,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",2578.947,18167.348,18178.615999857,2578.947,18167.348,18178.615999857,1,2578.947,15599.6689998569,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT30509"
"9",1695437023960,"23/09/2023 02:43:43",1695422623960,-4,"22/09/2023 18:43:43",142342,3,"questionnaire-uu2n",NA,31806138,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",11085.075,18167.348,18179.216,11085.075,18167.348,18179.216,1,11085.075,7094.141,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT30509"
"10",1695437034116,"23/09/2023 02:43:54",1695422634116,-4,"22/09/2023 18:43:54",142342,3,"questionnaire-uu2n",NA,31806138,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",10165.368,10155.451,10165.368,10165.368,10155.451,10165.368,1,10165.368,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT30509"
"11",1695437034119,"23/09/2023 02:43:54",1695422634119,-4,"22/09/2023 18:43:54",142342,3,"questionnaire-uu2n",NA,31806138,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",1738.958,10155.451,10167.9679999046,1738.958,10155.451,10167.9679999046,1,1738.958,8429.00999990464,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT30509"
"12",1695437034119,"23/09/2023 02:43:54",1695422634119,-4,"22/09/2023 18:43:54",142342,3,"questionnaire-uu2n",NA,31806138,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",8351.249,10155.451,10168.368,8351.249,10155.451,10168.368,1,8351.249,1817.119,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT30509"
"13",1695437034119,"23/09/2023 02:43:54",1695422634119,-4,"22/09/2023 18:43:54",142342,3,"questionnaire-uu2n",NA,31806138,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",9678.86700000001,10155.451,10168.767999857,9678.86700000001,10155.451,10168.767999857,1,9678.86700000001,489.900999856945,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT30509"
"14",1695437034121,"23/09/2023 02:43:54",1695422634121,-4,"22/09/2023 18:43:54",142342,3,"questionnaire-uu2n",NA,31806138,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT30509"
"1",1695459778174,"23/09/2023 09:02:58",1695445378174,-4,"23/09/2023 01:02:58",142342,3,"questionnaire-uu2n",NA,31806215,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT89484"
"2",1695459789240,"23/09/2023 09:03:09",1695445389240,-4,"23/09/2023 01:03:09",142342,3,"questionnaire-uu2n",NA,31806215,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",14753.5,14742.614,14753.5,14753.5,14742.614,14753.5,1,14753.5,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT89484"
"3",1695459789242,"23/09/2023 09:03:09",1695445389242,-4,"23/09/2023 01:03:09",142342,3,"questionnaire-uu2n",NA,31806215,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",5521.151,14742.614,14761.2999999523,5521.151,14742.614,14761.2999999523,1,5521.151,9240.14899995232,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT89484"
"4",1695459789243,"23/09/2023 09:03:09",1695445389243,-4,"23/09/2023 01:03:09",142342,3,"questionnaire-uu2n",NA,31806215,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",6790.222,14742.614,14761.7000000477,6790.222,14742.614,14761.7000000477,1,6790.222,7971.47800004768,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT89484"
"5",1695459789243,"23/09/2023 09:03:09",1695445389243,-4,"23/09/2023 01:03:09",142342,3,"questionnaire-uu2n",NA,31806215,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",8765.42,14742.614,14762,8765.42,14742.614,14762,1,8765.42,5996.58,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT89484"
"6",1695459794306,"23/09/2023 09:03:14",1695445394306,-4,"23/09/2023 01:03:14",142342,3,"questionnaire-uu2n",NA,31806215,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",5081.98599990463,5057.275,5081.98599990463,5081.98599990463,5057.275,5081.98599990463,1,5081.98599990463,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT89484"
"7",1695459794306,"23/09/2023 09:03:14",1695445394306,-4,"23/09/2023 01:03:14",142342,3,"questionnaire-uu2n",NA,31806215,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",1533.198,5057.275,5082.48599990463,1533.198,5057.275,5082.48599990463,1,1533.198,3549.28799990463,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT89484"
"8",1695459794306,"23/09/2023 09:03:14",1695445394306,-4,"23/09/2023 01:03:14",142342,3,"questionnaire-uu2n",NA,31806215,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",3265.974,5057.275,5082.78600009537,3265.974,5057.275,5082.78600009537,1,3265.974,1816.81200009537,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT89484"
"9",1695459794307,"23/09/2023 09:03:14",1695445394307,-4,"23/09/2023 01:03:14",142342,3,"questionnaire-uu2n",NA,31806215,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",4192.558,5057.275,5083.08600004768,4192.558,5057.275,5083.08600004768,1,4192.558,890.528000047685,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT89484"
"10",1695459800328,"23/09/2023 09:03:20",1695445400328,-4,"23/09/2023 01:03:20",142342,3,"questionnaire-uu2n",NA,31806215,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",6047.41099995232,6019.544,6047.41099995232,6047.41099995232,6019.544,6047.41099995232,1,6047.41099995232,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT89484"
"11",1695459800331,"23/09/2023 09:03:20",1695445400331,-4,"23/09/2023 01:03:20",142342,3,"questionnaire-uu2n",NA,31806215,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",1658.066,6019.544,6050.31100004768,1658.066,6019.544,6050.31100004768,1,1658.066,4392.24500004768,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT89484"
"12",1695459800332,"23/09/2023 09:03:20",1695445400332,-4,"23/09/2023 01:03:20",142342,3,"questionnaire-uu2n",NA,31806215,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",3888.937,6019.544,6050.793,3888.937,6019.544,6050.793,1,3888.937,2161.856,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT89484"
"13",1695459800332,"23/09/2023 09:03:20",1695445400332,-4,"23/09/2023 01:03:20",142342,3,"questionnaire-uu2n",NA,31806215,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",4598.874,6019.544,6050.793,4598.874,6019.544,6050.793,1,4598.874,1451.919,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT89484"
"14",1695459800333,"23/09/2023 09:03:20",1695445400333,-4,"23/09/2023 01:03:20",142342,3,"questionnaire-uu2n",NA,31806215,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT89484"
"1",1695477335484,"23/09/2023 13:55:35",1695462935484,-4,"23/09/2023 05:55:35",142342,3,"questionnaire-uu2n",NA,31808337,9407652,NA,"complete","amasiz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,NA
"2",1695477340554,"23/09/2023 13:55:40",1695462940554,-4,"23/09/2023 05:55:40",142342,3,"questionnaire-uu2n",NA,31808337,9407652,NA,"complete","amasiz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",5094.34299997616,5085.989,5094.34299997616,5094.34299997616,5085.989,5094.34299997616,1,5094.34299997616,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,NA
"3",1695477340555,"23/09/2023 13:55:40",1695462940555,-4,"23/09/2023 05:55:40",142342,3,"questionnaire-uu2n",NA,31808337,9407652,NA,"complete","amasiz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",1638.219,5085.989,5096.14299998808,1638.219,5085.989,5096.14299998808,1,1638.219,3457.92399998808,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,NA
"4",1695477340556,"23/09/2023 13:55:40",1695462940556,-4,"23/09/2023 05:55:40",142342,3,"questionnaire-uu2n",NA,31808337,9407652,NA,"complete","amasiz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",2184.883,5085.989,5096.54299999404,2184.883,5085.989,5096.54299999404,1,2184.883,2911.65999999404,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,NA
"5",1695477340556,"23/09/2023 13:55:40",1695462940556,-4,"23/09/2023 05:55:40",142342,3,"questionnaire-uu2n",NA,31808337,9407652,NA,"complete","amasiz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",2728.652,5085.989,5096.943,2728.652,5085.989,5096.943,1,2728.652,2368.291,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,NA
"6",1695477344401,"23/09/2023 13:55:44",1695462944401,-4,"23/09/2023 05:55:44",142342,3,"questionnaire-uu2n",NA,31808337,9407652,NA,"complete","amasiz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",3854.862,3845.367,3854.862,3854.862,3845.367,3854.862,1,3854.862,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,NA
"7",1695477344401,"23/09/2023 13:55:44",1695462944401,-4,"23/09/2023 05:55:44",142342,3,"questionnaire-uu2n",NA,31808337,9407652,NA,"complete","amasiz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",1525.529,3845.367,3854.862,1525.529,3845.367,3854.862,1,1525.529,2329.333,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,NA
