"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","randomiser.a4zk","branch.4fv7","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"6",1695940259594,"28/09/2023 22:30:59",1695925859594,-4,"28/09/2023 14:30:59",144339,5,"questionnaire-uu2n",NA,31930835,9443330,NA,"complete","uoixja","39O5D9O87ZRUUROWD07HNYSO6YPC3E","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","2560x1440","1727x1018",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",12128.1439999881,12118.026,12128.1439999881,12128.1439999881,12118.026,12128.1439999881,1,12128.1439999881,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT18178"
"7",1695940259596,"28/09/2023 22:30:59",1695925859596,-4,"28/09/2023 14:30:59",144339,5,"questionnaire-uu2n",NA,31930835,9443330,NA,"complete","uoixja","39O5D9O87ZRUUROWD07HNYSO6YPC3E","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","2560x1440","1727x1018",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",6067.152,12118.026,12130.1439999881,6067.152,12118.026,12130.1439999881,1,6067.152,6062.99199998808,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT18178"
"8",1695940259597,"28/09/2023 22:30:59",1695925859597,-4,"28/09/2023 14:30:59",144339,5,"questionnaire-uu2n",NA,31930835,9443330,NA,"complete","uoixja","39O5D9O87ZRUUROWD07HNYSO6YPC3E","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","2560x1440","1727x1018",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",8100.648,12118.026,12130.444,8100.648,12118.026,12130.444,1,8100.648,4029.796,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT18178"
"9",1695940259597,"28/09/2023 22:30:59",1695925859597,-4,"28/09/2023 14:30:59",144339,5,"questionnaire-uu2n",NA,31930835,9443330,NA,"complete","uoixja","39O5D9O87ZRUUROWD07HNYSO6YPC3E","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","2560x1440","1727x1018",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",11601.318,12118.026,12130.7440000119,11601.318,12118.026,12130.7440000119,1,11601.318,529.426000011921,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT18178"
"10",1695940266764,"28/09/2023 22:31:06",1695925866764,-4,"28/09/2023 14:31:06",144339,5,"questionnaire-uu2n",NA,31930835,9443330,NA,"complete","uoixja","39O5D9O87ZRUUROWD07HNYSO6YPC3E","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","2560x1440","1727x1018",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",7179.71800001192,7167.24,7179.71800001192,7179.71800001192,7167.24,7179.71800001192,1,7179.71800001192,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT18178"
"11",1695940266765,"28/09/2023 22:31:06",1695925866765,-4,"28/09/2023 14:31:06",144339,5,"questionnaire-uu2n",NA,31930835,9443330,NA,"complete","uoixja","39O5D9O87ZRUUROWD07HNYSO6YPC3E","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","2560x1440","1727x1018",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",4317.012,7167.24,7180.31799997616,4317.012,7167.24,7180.31799997616,1,4317.012,2863.30599997616,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT18178"
"12",1695940266765,"28/09/2023 22:31:06",1695925866765,-4,"28/09/2023 14:31:06",144339,5,"questionnaire-uu2n",NA,31930835,9443330,NA,"complete","uoixja","39O5D9O87ZRUUROWD07HNYSO6YPC3E","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","2560x1440","1727x1018",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",5267.088,7167.24,7180.61799998808,5267.088,7167.24,7180.61799998808,1,5267.088,1913.52999998808,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT18178"
"13",1695940266765,"28/09/2023 22:31:06",1695925866765,-4,"28/09/2023 14:31:06",144339,5,"questionnaire-uu2n",NA,31930835,9443330,NA,"complete","uoixja","39O5D9O87ZRUUROWD07HNYSO6YPC3E","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","2560x1440","1727x1018",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",6083.82,7167.24,7180.918,6083.82,7167.24,7180.918,1,6083.82,1097.098,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT18178"
"14",1695940266767,"28/09/2023 22:31:06",1695925866767,-4,"28/09/2023 14:31:06",144339,5,"questionnaire-uu2n",NA,31930835,9443330,NA,"complete","uoixja","39O5D9O87ZRUUROWD07HNYSO6YPC3E","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","2560x1440","1727x1018",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"LH","In","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT18178"
"1",1695959385849,"29/09/2023 03:49:45",1695944985849,-4,"28/09/2023 19:49:45",144339,5,"questionnaire-uu2n",NA,31934055,9444242,NA,"complete","lhstkr","3SB4CE2TJ1UIHAYCDBIEOJR4DSDAXM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"HL","In","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT66456"
"2",1695959390403,"29/09/2023 03:49:50",1695944990403,-4,"28/09/2023 19:49:50",144339,5,"questionnaire-uu2n",NA,31934055,9444242,NA,"complete","lhstkr","3SB4CE2TJ1UIHAYCDBIEOJR4DSDAXM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",4580.854,4566.484,4580.854,4580.854,4566.484,4580.854,1,4580.854,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT66456"
"3",1695959390404,"29/09/2023 03:49:50",1695944990404,-4,"28/09/2023 19:49:50",144339,5,"questionnaire-uu2n",NA,31934055,9444242,NA,"complete","lhstkr","3SB4CE2TJ1UIHAYCDBIEOJR4DSDAXM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",1766.596,4566.484,4582.854,1766.596,4566.484,4582.854,1,1766.596,2816.258,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT66456"
"4",1695959390405,"29/09/2023 03:49:50",1695944990405,-4,"28/09/2023 19:49:50",144339,5,"questionnaire-uu2n",NA,31934055,9444242,NA,"complete","lhstkr","3SB4CE2TJ1UIHAYCDBIEOJR4DSDAXM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",3266.536,4566.484,4582.854,3266.536,4566.484,4582.854,1,3266.536,1316.318,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT66456"
"5",1695959390405,"29/09/2023 03:49:50",1695944990405,-4,"28/09/2023 19:49:50",144339,5,"questionnaire-uu2n",NA,31934055,9444242,NA,"complete","lhstkr","3SB4CE2TJ1UIHAYCDBIEOJR4DSDAXM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",4033.172,4566.484,4583.15,4033.172,4566.484,4583.15,1,4033.172,549.978,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT66456"
"6",1695959402010,"29/09/2023 03:50:02",1695945002010,-4,"28/09/2023 19:50:02",144339,5,"questionnaire-uu2n",NA,31934055,9444242,NA,"complete","lhstkr","3SB4CE2TJ1UIHAYCDBIEOJR4DSDAXM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",11622.37,11616.202,11622.37,11622.37,11616.202,11622.37,1,11622.37,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT66456"
"7",1695959402014,"29/09/2023 03:50:02",1695945002014,-4,"28/09/2023 19:50:02",144339,5,"questionnaire-uu2n",NA,31934055,9444242,NA,"complete","lhstkr","3SB4CE2TJ1UIHAYCDBIEOJR4DSDAXM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",5433.116,11616.202,11626.37,5433.116,11616.202,11626.37,1,5433.116,6193.254,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT66456"
"8",1695959402015,"29/09/2023 03:50:02",1695945002015,-4,"28/09/2023 19:50:02",144339,5,"questionnaire-uu2n",NA,31934055,9444242,NA,"complete","lhstkr","3SB4CE2TJ1UIHAYCDBIEOJR4DSDAXM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",6233.084,11616.202,11627.37,6233.084,11616.202,11627.37,1,6233.084,5394.286,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT66456"
"9",1695959402016,"29/09/2023 03:50:02",1695945002016,-4,"28/09/2023 19:50:02",144339,5,"questionnaire-uu2n",NA,31934055,9444242,NA,"complete","lhstkr","3SB4CE2TJ1UIHAYCDBIEOJR4DSDAXM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",8699.652,11616.202,11627.37,8699.652,11616.202,11627.37,1,8699.652,2927.718,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT66456"
"10",1695959407793,"29/09/2023 03:50:07",1695945007793,-4,"28/09/2023 19:50:07",144339,5,"questionnaire-uu2n",NA,31934055,9444242,NA,"complete","lhstkr","3SB4CE2TJ1UIHAYCDBIEOJR4DSDAXM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",5788.168,5783.102,5788.168,5788.168,5783.102,5788.168,1,5788.168,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT66456"
"11",1695959407794,"29/09/2023 03:50:07",1695945007794,-4,"28/09/2023 19:50:07",144339,5,"questionnaire-uu2n",NA,31934055,9444242,NA,"complete","lhstkr","3SB4CE2TJ1UIHAYCDBIEOJR4DSDAXM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",3916.51,5783.102,5790.168,3916.51,5783.102,5790.168,1,3916.51,1873.658,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT66456"
"12",1695959407795,"29/09/2023 03:50:07",1695945007795,-4,"28/09/2023 19:50:07",144339,5,"questionnaire-uu2n",NA,31934055,9444242,NA,"complete","lhstkr","3SB4CE2TJ1UIHAYCDBIEOJR4DSDAXM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",4549.818,5783.102,5790.168,4549.818,5783.102,5790.168,1,4549.818,1240.35,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT66456"
"13",1695959407796,"29/09/2023 03:50:07",1695945007796,-4,"28/09/2023 19:50:07",144339,5,"questionnaire-uu2n",NA,31934055,9444242,NA,"complete","lhstkr","3SB4CE2TJ1UIHAYCDBIEOJR4DSDAXM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",5149.794,5783.102,5792.168,5149.794,5783.102,5792.168,1,5149.794,642.374,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT66456"
"14",1695959407797,"29/09/2023 03:50:07",1695945007797,-4,"28/09/2023 19:50:07",144339,5,"questionnaire-uu2n",NA,31934055,9444242,NA,"complete","lhstkr","3SB4CE2TJ1UIHAYCDBIEOJR4DSDAXM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"HL","In","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT66456"
"1",1695965102147,"29/09/2023 05:25:02",1695947102147,-5,"28/09/2023 19:25:02",144339,5,"questionnaire-uu2n",NA,31934183,9444288,NA,"complete","bohqhj","3HYA4D452XICCLCN02JDCU8ZXZMF2Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT80658"
"2",1695965115370,"29/09/2023 05:25:15",1695947115370,-5,"28/09/2023 19:25:15",144339,5,"questionnaire-uu2n",NA,31934183,9444288,NA,"complete","bohqhj","3HYA4D452XICCLCN02JDCU8ZXZMF2Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",13264.5,13250,13264.5,13264.5,13250,13264.5,1,13264.5,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT80658"
"3",1695965115374,"29/09/2023 05:25:15",1695947115374,-5,"28/09/2023 19:25:15",144339,5,"questionnaire-uu2n",NA,31934183,9444288,NA,"complete","bohqhj","3HYA4D452XICCLCN02JDCU8ZXZMF2Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",1937.5,13250,13275.5,1937.5,13250,13275.5,1,1937.5,11338,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT80658"
"4",1695965115375,"29/09/2023 05:25:15",1695947115375,-5,"28/09/2023 19:25:15",144339,5,"questionnaire-uu2n",NA,31934183,9444288,NA,"complete","bohqhj","3HYA4D452XICCLCN02JDCU8ZXZMF2Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",2968.75,13250,13276.5,2968.75,13250,13276.5,1,2968.75,10307.75,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT80658"
"5",1695965115376,"29/09/2023 05:25:15",1695947115376,-5,"28/09/2023 19:25:15",144339,5,"questionnaire-uu2n",NA,31934183,9444288,NA,"complete","bohqhj","3HYA4D452XICCLCN02JDCU8ZXZMF2Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",4093.75,13250,13277.5,4093.75,13250,13277.5,1,4093.75,9183.75,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT80658"
"6",1695965128977,"29/09/2023 05:25:28",1695947128977,-5,"28/09/2023 19:25:28",144339,5,"questionnaire-uu2n",NA,31934183,9444288,NA,"complete","bohqhj","3HYA4D452XICCLCN02JDCU8ZXZMF2Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",13625,13593.75,13625,13625,13593.75,13625,1,13625,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT80658"
"7",1695965128984,"29/09/2023 05:25:28",1695947128984,-5,"28/09/2023 19:25:28",144339,5,"questionnaire-uu2n",NA,31934183,9444288,NA,"complete","bohqhj","3HYA4D452XICCLCN02JDCU8ZXZMF2Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",5656.25,13593.75,13625,5656.25,13593.75,13625,1,5656.25,7968.75,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT80658"
"8",1695965128984,"29/09/2023 05:25:28",1695947128984,-5,"28/09/2023 19:25:28",144339,5,"questionnaire-uu2n",NA,31934183,9444288,NA,"complete","bohqhj","3HYA4D452XICCLCN02JDCU8ZXZMF2Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",6593.75,13593.75,13625,6593.75,13593.75,13625,1,6593.75,7031.25,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT80658"
"9",1695965128985,"29/09/2023 05:25:28",1695947128985,-5,"28/09/2023 19:25:28",144339,5,"questionnaire-uu2n",NA,31934183,9444288,NA,"complete","bohqhj","3HYA4D452XICCLCN02JDCU8ZXZMF2Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",8187.5,13593.75,13625,8187.5,13593.75,13625,1,8187.5,5437.5,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT80658"
"10",1695965135473,"29/09/2023 05:25:35",1695947135473,-5,"28/09/2023 19:25:35",144339,5,"questionnaire-uu2n",NA,31934183,9444288,NA,"complete","bohqhj","3HYA4D452XICCLCN02JDCU8ZXZMF2Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",6529.75,6500,6529.75,6529.75,6500,6529.75,1,6529.75,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT80658"
"11",1695965135474,"29/09/2023 05:25:35",1695947135474,-5,"28/09/2023 19:25:35",144339,5,"questionnaire-uu2n",NA,31934183,9444288,NA,"complete","bohqhj","3HYA4D452XICCLCN02JDCU8ZXZMF2Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",2406.25,6500,6531.25,2406.25,6500,6531.25,1,2406.25,4125,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT80658"
"12",1695965135475,"29/09/2023 05:25:35",1695947135475,-5,"28/09/2023 19:25:35",144339,5,"questionnaire-uu2n",NA,31934183,9444288,NA,"complete","bohqhj","3HYA4D452XICCLCN02JDCU8ZXZMF2Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",3062.5,6500,6531.25,3062.5,6500,6531.25,1,3062.5,3468.75,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT80658"
"13",1695965135476,"29/09/2023 05:25:35",1695947135476,-5,"28/09/2023 19:25:35",144339,5,"questionnaire-uu2n",NA,31934183,9444288,NA,"complete","bohqhj","3HYA4D452XICCLCN02JDCU8ZXZMF2Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",3750,6500,6531.25,3750,6500,6531.25,1,3750,2781.25,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT80658"
"14",1695965135478,"29/09/2023 05:25:35",1695947135478,-5,"28/09/2023 19:25:35",144339,5,"questionnaire-uu2n",NA,31934183,9444288,NA,"complete","bohqhj","3HYA4D452XICCLCN02JDCU8ZXZMF2Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT80658"
"1",1695965038829,"29/09/2023 05:23:58",1695950638829,-4,"28/09/2023 21:23:58",144339,5,"questionnaire-uu2n",NA,31934441,9444430,NA,"complete","hjvrmt","34YB12FSQ4N8XPCBL48F9OM94J9GMN","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1821x868",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"LH","In","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT82077"
"2",1695965044848,"29/09/2023 05:24:04",1695950644848,-4,"28/09/2023 21:24:04",144339,5,"questionnaire-uu2n",NA,31934441,9444430,NA,"complete","hjvrmt","34YB12FSQ4N8XPCBL48F9OM94J9GMN","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1821x868",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",6041.538,6024.872,6041.538,6041.538,6024.872,6041.538,1,6041.538,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT82077"
"3",1695965044849,"29/09/2023 05:24:04",1695950644849,-4,"28/09/2023 21:24:04",144339,5,"questionnaire-uu2n",NA,31934441,9444430,NA,"complete","hjvrmt","34YB12FSQ4N8XPCBL48F9OM94J9GMN","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1821x868",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",2773.251,6024.872,6041.538,2773.251,6024.872,6041.538,1,2773.251,3268.287,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT82077"
"4",1695965044849,"29/09/2023 05:24:04",1695950644849,-4,"28/09/2023 21:24:04",144339,5,"questionnaire-uu2n",NA,31934441,9444430,NA,"complete","hjvrmt","34YB12FSQ4N8XPCBL48F9OM94J9GMN","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1821x868",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",3607.37,6024.872,6041.538,3607.37,6024.872,6041.538,1,3607.37,2434.168,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT82077"
