"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"2",1701897526053,"06/12/2023 21:18:46",1701897525670,-5,"06/12/2023 16:18:45",152734,15,"task-9qxs",NA,33502210,9910251,NA,"complete",NA,"6570e0ef5a6d2b943074672f","computer","Desktop or Laptop","Windows 10","Firefox 120.0","2560x1440","1370x1305",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",3,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",7179,NA,"Enter Key","Cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF06323"
"3",1701897527483,"06/12/2023 21:18:47",1701897527102,-5,"06/12/2023 16:18:47",152734,15,"task-9qxs",NA,33502210,9910251,NA,"complete",NA,"6570e0ef5a6d2b943074672f","computer","Desktop or Laptop","Windows 10","Firefox 120.0","2560x1440","1370x1305",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",3,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",1424,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF06323"
"4",1701897527602,"06/12/2023 21:18:47",1701897527107,-5,"06/12/2023 16:18:47",152734,15,"task-9qxs",NA,33502210,9910251,NA,"complete",NA,"6570e0ef5a6d2b943074672f","computer","Desktop or Laptop","Windows 10","Firefox 120.0","2560x1440","1370x1305",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",9117,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF06323"
"1",1701945508427,"07/12/2023 10:38:28",1701945508346,0,"07/12/2023 10:38:28",152734,15,"task-9qxs",NA,33511196,9921896,NA,"complete",NA,"65719b5c9df66f11ec06be41","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1488x716",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",5,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF76846"
"2",1701945524406,"07/12/2023 10:38:44",1701945524355,0,"07/12/2023 10:38:44",152734,15,"task-9qxs",NA,33511196,9921896,NA,"complete",NA,"65719b5c9df66f11ec06be41","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1488x716",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",5,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",15547.0999999046,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF76846"
"3",1701945529392,"07/12/2023 10:38:49",1701945529348,0,"07/12/2023 10:38:49",152734,15,"task-9qxs",NA,33511196,9921896,NA,"complete",NA,"65719b5c9df66f11ec06be41","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1488x716",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",5,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",4964.20000004768,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF76846"
"4",1701945529556,"07/12/2023 10:38:49",1701945529355,0,"07/12/2023 10:38:49",152734,15,"task-9qxs",NA,33511196,9921896,NA,"complete",NA,"65719b5c9df66f11ec06be41","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1488x716",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",5,"Spreadsheet1","",NA,"END TASK",NA,"","","",21009,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF76846"
"1",1701950233420,"07/12/2023 11:57:13",1701950233367,0,"07/12/2023 11:57:13",152734,15,"task-9qxs",NA,33513913,9922378,NA,"complete",NA,"6571ad809397d9fa8d807aa2","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2048x1152","2048x1003",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF38854"
"2",1701950245306,"07/12/2023 11:57:25",1701950245294,0,"07/12/2023 11:57:25",152734,15,"task-9qxs",NA,33513913,9922378,NA,"complete",NA,"6571ad809397d9fa8d807aa2","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2048x1152","2048x1003",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",1,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",11751.0999999046,NA,"Enter Key","Cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF38854"
"3",1701950250122,"07/12/2023 11:57:30",1701950250085,0,"07/12/2023 11:57:30",152734,15,"task-9qxs",NA,33513913,9922378,NA,"complete",NA,"6571ad809397d9fa8d807aa2","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2048x1152","2048x1003",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",1,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",4786.29999995232,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF38854"
"4",1701950250211,"07/12/2023 11:57:30",1701950250088,0,"07/12/2023 11:57:30",152734,15,"task-9qxs",NA,33513913,9922378,NA,"complete",NA,"6571ad809397d9fa8d807aa2","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2048x1152","2048x1003",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",16722,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF38854"
