"X","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","csum_t","Random_ID"
1279,134,1701888533313,"06/12/2023 18:48:53",1701888533313,0,"06/12/2023 18:48:53",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",55,"Rating","Screen 1","poh9ia",1,"response",22,6683.20000000007,7199.80000000005,7203.5999999881,6683.20000000007,7199.80000000005,7203.5999999881,1,6683.20000000007,520.399999988033,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",19,NA,NA,NA,NA,NA,0.06,NA,0.2,NA,124042.69999966,"MDPRF47987"
1280,136,1701888534996,"06/12/2023 18:48:54",1701888534996,0,"06/12/2023 18:48:54",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",56,"Rating","Screen 1","poh9ia",1,"response",72,1316.79999999993,1683.40000000002,1687.00000000594,1316.79999999993,1683.40000000002,1687.00000000594,1,1316.79999999993,370.200000006007,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",19,NA,NA,NA,NA,NA,0.06,NA,0.2,NA,125729.699999666,"MDPRF47987"
1281,138,1701888536186,"06/12/2023 18:48:56",1701888536186,0,"06/12/2023 18:48:56",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",57,"Rating","Screen 1","poh9ia",1,"response",60,850.199999999953,1183.59999999998,1193.39999998803,850.199999999953,1183.59999999998,1193.39999998803,1,850.199999999953,343.199999988079,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",19,NA,NA,NA,NA,NA,0.06,NA,0.2,NA,126923.099999654,"MDPRF47987"
1282,141,1701888571206,"06/12/2023 18:49:31",1701888571206,0,"06/12/2023 18:49:31",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",58,"Rating","Screen 1","poh9ia",1,"response",52,2083.40000000002,4049.90000000002,4063.79999998212,2083.40000000002,4049.90000000002,4063.79999998212,1,2083.40000000002,1980.3999999821,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",20,NA,NA,NA,NA,NA,0.06,NA,0.2,NA,130986.899999636,"MDPRF47987"
1283,143,1701888572585,"06/12/2023 18:49:32",1701888572585,0,"06/12/2023 18:49:32",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",59,"Rating","Screen 1","poh9ia",1,"response",36,1033.5,1383.29999999993,1392.29999998806,1033.5,1383.29999999993,1392.29999998806,1,1033.5,358.799999988056,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",20,NA,NA,NA,NA,NA,0.06,NA,0.2,NA,132379.199999624,"MDPRF47987"
1284,145,1701888574710,"06/12/2023 18:49:34",1701888574710,0,"06/12/2023 18:49:34",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",60,"Rating","Screen 1","poh9ia",1,"response",69,950.100000000093,2116.70000000007,2133.30000000005,950.100000000093,2116.70000000007,2133.30000000005,1,950.100000000093,1183.19999999995,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",20,NA,NA,NA,NA,NA,0.06,NA,0.2,NA,134512.499999625,"MDPRF47987"
1285,148,1701888610659,"06/12/2023 18:50:10",1701888610659,0,"06/12/2023 18:50:10",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",61,"Rating","Screen 1","poh9ia",1,"response",38,1233.20000000007,2366.70000000007,2383.30000000005,1233.20000000007,2366.70000000007,2383.30000000005,1,1233.20000000007,1150.09999999998,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",21,NA,NA,NA,NA,NA,0.06,NA,0.2,NA,136895.799999625,"MDPRF47987"
1286,150,1701888612241,"06/12/2023 18:50:12",1701888612241,0,"06/12/2023 18:50:12",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",62,"Rating","Screen 1","poh9ia",1,"response",65,1233.5,1583.5,1599.8999999821,1233.5,1583.5,1599.8999999821,1,1233.5,366.399999982095,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",21,NA,NA,NA,NA,NA,0.06,NA,0.2,NA,138495.699999607,"MDPRF47987"
1287,152,1701888613828,"06/12/2023 18:50:13",1701888613828,0,"06/12/2023 18:50:13",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",63,"Rating","Screen 1","poh9ia",1,"response",66,1199.90000000002,1599.79999999993,1603.09999999998,1199.90000000002,1599.79999999993,1603.09999999998,1,1199.90000000002,403.199999999953,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",21,NA,NA,NA,NA,NA,0.06,NA,0.2,NA,140098.799999607,"MDPRF47987"
1288,155,1701888647236,"06/12/2023 18:50:47",1701888647236,0,"06/12/2023 18:50:47",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",64,"Rating","Screen 1","poh9ia",1,"response",72,2083.19999999995,2433.30000000005,2444.09999999404,2083.19999999995,2433.30000000005,2444.09999999404,1,2083.19999999995,360.899999994086,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",22,NA,NA,NA,NA,NA,0.06,NA,0.2,NA,142542.899999601,"MDPRF47987"
1289,157,1701888648639,"06/12/2023 18:50:48",1701888648639,0,"06/12/2023 18:50:48",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",65,"Rating","Screen 1","poh9ia",1,"response",30,1033.39999999991,1400,1414.19999999995,1033.39999999991,1400,1414.19999999995,1,1033.39999999991,380.800000000047,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",22,NA,NA,NA,NA,NA,0.06,NA,0.2,NA,143957.099999601,"MDPRF47987"
1290,159,1701888650477,"06/12/2023 18:50:50",1701888650477,0,"06/12/2023 18:50:50",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",66,"Rating","Screen 1","poh9ia",1,"response",57,1066.79999999993,1833.19999999995,1849.79999999993,1066.79999999993,1833.19999999995,1849.79999999993,1,1066.79999999993,783,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",22,NA,NA,NA,NA,NA,0.06,NA,0.2,NA,145806.899999601,"MDPRF47987"
1291,162,1701888684661,"06/12/2023 18:51:24",1701888684661,0,"06/12/2023 18:51:24",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",67,"Rating","Screen 1","poh9ia",1,"response",77,2649.89999999991,3216.79999999993,3233.49999999988,2649.89999999991,3216.79999999993,3233.49999999988,1,2649.89999999991,583.599999999977,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",23,NA,NA,NA,NA,NA,0.06,NA,0.2,NA,149040.3999996,"MDPRF47987"
1292,164,1701888685868,"06/12/2023 18:51:25",1701888685868,0,"06/12/2023 18:51:25",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",68,"Rating","Screen 1","poh9ia",1,"response",67,883.300000000047,1216.40000000002,1224.80000000598,883.300000000047,1216.40000000002,1224.80000000598,1,883.300000000047,341.500000005937,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",23,NA,NA,NA,NA,NA,0.06,NA,0.2,NA,150265.199999606,"MDPRF47987"
1293,166,1701888687290,"06/12/2023 18:51:27",1701888687290,0,"06/12/2023 18:51:27",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",69,"Rating","Screen 1","poh9ia",1,"response",22,783.599999999977,1416.80000000005,1430.69999998808,783.599999999977,1416.80000000005,1430.69999998808,1,783.599999999977,647.099999988102,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",23,NA,NA,NA,NA,NA,0.06,NA,0.2,NA,151695.899999594,"MDPRF47987"
1294,171,1701888702402,"06/12/2023 18:51:42",1701888702402,0,"06/12/2023 18:51:42",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",70,"Rating","Screen 1","poh9ia",1,"response",16,2050,2499.90000000002,2509.30000000598,2050,2499.90000000002,2509.30000000598,1,2050,459.300000005984,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",24,NA,NA,NA,NA,NA,0.06,3,0.2,NA,154205.1999996,"MDPRF47987"
1295,173,1701888704163,"06/12/2023 18:51:44",1701888704163,0,"06/12/2023 18:51:44",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",71,"Rating","Screen 1","poh9ia",1,"response",86,1383.30000000005,1766.59999999998,1769.90000000596,1383.30000000005,1766.59999999998,1769.90000000596,1,1383.30000000005,386.600000005914,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",24,NA,NA,NA,NA,NA,0.06,3,0.2,NA,155975.099999606,"MDPRF47987"
1296,175,1701888705584,"06/12/2023 18:51:45",1701888705584,0,"06/12/2023 18:51:45",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",72,"Rating","Screen 1","poh9ia",1,"response",83,1066.80000000005,1416.80000000005,1424.49999999406,1066.80000000005,1416.80000000005,1424.49999999406,1,1066.80000000005,357.699999994016,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",24,NA,NA,NA,NA,NA,0.06,3,0.2,NA,157399.5999996,"MDPRF47987"
1297,178,1701888739887,"06/12/2023 18:52:19",1701888739887,0,"06/12/2023 18:52:19",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",73,"Rating","Screen 1","poh9ia",1,"response",15,2783.40000000002,3333.30000000005,3344.59999999404,2783.40000000002,3333.30000000005,3344.59999999404,1,2783.40000000002,561.199999994016,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",25,NA,NA,NA,NA,NA,0.06,3,0.2,NA,160744.199999595,"MDPRF47987"
1298,180,1701888741538,"06/12/2023 18:52:21",1701888741538,0,"06/12/2023 18:52:21",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",74,"Rating","Screen 1","poh9ia",1,"response",88,1150.19999999995,1650.19999999995,1662.10000000591,1150.19999999995,1650.19999999995,1662.10000000591,1,1150.19999999995,511.90000000596,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",25,NA,NA,NA,NA,NA,0.06,3,0.2,NA,162406.2999996,"MDPRF47987"
1299,182,1701888743659,"06/12/2023 18:52:23",1701888743659,0,"06/12/2023 18:52:23",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",75,"Rating","Screen 1","poh9ia",1,"response",80,1499.90000000002,2116.40000000002,2132.69999998808,1499.90000000002,2116.40000000002,2132.69999998808,1,1499.90000000002,632.799999988056,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",25,NA,NA,NA,NA,NA,0.06,3,0.2,NA,164538.999999589,"MDPRF47987"
1300,185,1701888786497,"06/12/2023 18:53:06",1701888786497,0,"06/12/2023 18:53:06",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",76,"Rating","Screen 1","poh9ia",1,"response",77,11266.7,11883.2,11887.399999988,11266.7,11883.2,11887.399999988,1,11266.7,620.699999988079,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",26,NA,NA,NA,NA,NA,0.06,3,0.2,NA,176426.399999577,"MDPRF47987"
1301,187,1701888788045,"06/12/2023 18:53:08",1701888788045,0,"06/12/2023 18:53:08",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",77,"Rating","Screen 1","poh9ia",1,"response",38,1183.5,1550,1552.5,1183.5,1550,1552.5,1,1183.5,369,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",26,NA,NA,NA,NA,NA,0.06,3,0.2,NA,177978.899999577,"MDPRF47987"
1302,189,1701888789269,"06/12/2023 18:53:09",1701888789269,0,"06/12/2023 18:53:09",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",78,"Rating","Screen 1","poh9ia",1,"response",72,866.699999999953,1216.69999999995,1227.29999998212,866.699999999953,1216.69999999995,1227.29999998212,1,866.699999999953,360.599999982165,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",26,NA,NA,NA,NA,NA,0.06,3,0.2,NA,179206.199999559,"MDPRF47987"
1303,192,1701888823741,"06/12/2023 18:53:43",1701888823741,0,"06/12/2023 18:53:43",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",79,"Rating","Screen 1","poh9ia",1,"response",85,3133.29999999993,3500.19999999995,3515.50000000594,3133.29999999993,3500.19999999995,3515.50000000594,1,3133.29999999993,382.200000006007,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",27,NA,NA,NA,NA,NA,0.06,3,0.2,NA,182721.699999565,"MDPRF47987"
1304,194,1701888825765,"06/12/2023 18:53:45",1701888825765,0,"06/12/2023 18:53:45",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",80,"Rating","Screen 1","poh9ia",1,"response",20,1399.80000000005,2033.20000000007,2039.5999999881,1399.80000000005,2033.20000000007,2039.5999999881,1,1399.80000000005,639.799999988056,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",27,NA,NA,NA,NA,NA,0.06,3,0.2,NA,184761.299999553,"MDPRF47987"
1305,196,1701888827113,"06/12/2023 18:53:47",1701888827113,0,"06/12/2023 18:53:47",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","767x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",81,"Rating","Screen 1","poh9ia",1,"response",74,966.79999999993,1349.89999999991,1354.10000000591,966.79999999993,1349.89999999991,1354.10000000591,1,966.79999999993,387.300000005984,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",27,NA,NA,NA,NA,NA,0.06,3,0.2,NA,186115.399999559,"MDPRF47987"
1306,199,1701888859722,"06/12/2023 18:54:19",1701888859722,0,"06/12/2023 18:54:19",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","638x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",82,"Rating","Screen 1","poh9ia",1,"response",96,1249.90000000002,1633.40000000002,1646.3999999821,1249.90000000002,1633.40000000002,1646.3999999821,1,1249.90000000002,396.499999982072,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",28,NA,NA,NA,NA,NA,0.06,3,0.2,NA,187761.799999541,"MDPRF47987"
1307,201,1701888861027,"06/12/2023 18:54:21",1701888861027,0,"06/12/2023 18:54:21",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","638x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",83,"Rating","Screen 1","poh9ia",1,"response",74,950,1316.59999999998,1317.69999999995,950,1316.59999999998,1317.69999999995,1,950,367.699999999953,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",28,NA,NA,NA,NA,NA,0.06,3,0.2,NA,189079.499999541,"MDPRF47987"
1308,203,1701888862700,"06/12/2023 18:54:22",1701888862700,0,"06/12/2023 18:54:22",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","638x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",84,"Rating","Screen 1","poh9ia",1,"response",19,750.099999999977,1666.79999999993,1674.19999999402,750.099999999977,1666.79999999993,1674.19999999402,1,750.099999999977,924.09999999404,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",28,NA,NA,NA,NA,NA,0.06,3,0.2,NA,190753.699999535,"MDPRF47987"
1309,206,1701888895951,"06/12/2023 18:54:55",1701888895951,0,"06/12/2023 18:54:55",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","638x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",85,"Rating","Screen 1","poh9ia",1,"response",95,1666.70000000007,2283.30000000005,2291.39999999409,1666.70000000007,2283.30000000005,2291.39999999409,1,1666.70000000007,624.699999994016,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",29,NA,NA,NA,NA,NA,0.06,3,0.2,NA,193045.099999529,"MDPRF47987"
1310,208,1701888897580,"06/12/2023 18:54:57",1701888897580,0,"06/12/2023 18:54:57",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","638x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",86,"Rating","Screen 1","poh9ia",1,"response",67,1233.59999999998,1633.40000000002,1637.40000000596,1233.59999999998,1633.40000000002,1637.40000000596,1,1233.59999999998,403.800000005984,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",29,NA,NA,NA,NA,NA,0.06,3,0.2,NA,194682.499999535,"MDPRF47987"
1311,210,1701888898943,"06/12/2023 18:54:58",1701888898943,0,"06/12/2023 18:54:58",152734,15,"task-ckbn",NA,33498663,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","638x730",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1",87,"Rating","Screen 1","poh9ia",1,"response",24,883.400000000023,1350,1366.59999999998,883.400000000023,1350,1366.59999999998,1,883.400000000023,483.199999999953,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",29,NA,NA,NA,NA,NA,0.06,3,0.2,NA,196049.099999535,"MDPRF47987"
